group_type,group_name,row_count,unique_material_id_count,target_min,target_median,target_max,target_variance,target_zero_count,theoretical_false_count,theoretical_true_count,singleton_flag,dominant_group_flag
reduced_formula_group,LaFeSi,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,LaFeSi2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,LaFeSi2Rh,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,LaMnFeSi2,1,1,0.0088915080000013,0.0088915080000013,0.0088915080000013,0.0,0,0,1,True,False
reduced_formula_group,Li10Fe(SiO5)2,1,1,0.0549921411956502,0.0549921411956502,0.0549921411956502,0.0,0,0,1,True,False
reduced_formula_group,Li10Sc9Fe(SiO3)20,1,1,0.005150644191664,0.005150644191664,0.005150644191664,0.0,0,0,1,True,False
reduced_formula_group,Li15Fe15SiO32,1,1,0.0949564116269856,0.0949564116269856,0.0949564116269856,0.0,0,0,1,True,False
reduced_formula_group,Li16Fe4SiO16,1,1,0.1047961709459448,0.1047961709459448,0.1047961709459448,0.0,0,0,1,True,False
reduced_formula_group,Li17Fe6(Si2O7)6,1,1,0.0653527941341991,0.0653527941341991,0.0653527941341991,0.0,0,0,1,True,False
reduced_formula_group,Li2Fe(Si2O5)2,4,4,0.0530347310294114,0.0713631755882362,0.0798696807352943,0.00011844376149774895,0,0,4,False,False
reduced_formula_group,Li2Fe(Si2O5)3,4,4,0.062059096046295,0.0948037380254618,0.1034272721921283,0.0002576950630575876,0,0,4,False,False
reduced_formula_group,Li2Fe(SiO3)2,6,6,0.01309756878788,0.0565861521969699,0.0930813206818186,0.0006917236240930832,0,0,6,False,False
reduced_formula_group,Li2Fe2(Si2O5)3,1,1,0.2135496120000031,0.2135496120000031,0.2135496120000031,0.0,0,0,1,True,False
reduced_formula_group,Li2Fe2(SiO3)3,6,6,0.0539300751562494,0.0679613767447913,0.6434190879687485,0.04636510052300141,0,0,6,False,False
reduced_formula_group,Li2Fe2Si2O7,5,5,0.0453610758333331,0.0871414669871795,0.0913898131410251,0.0004206218454116643,0,0,5,False,False
reduced_formula_group,Li2Fe2Si2O9,2,2,0.1097425069592539,0.11338064337592074,0.1170187797925876,1.3236036586277485e-05,0,0,2,False,False
reduced_formula_group,Li2Fe2Si3O10,2,2,0.0538683718627428,0.0772879370098018,0.1007075021568608,0.0005484760316773409,0,0,2,False,False
reduced_formula_group,Li2Fe2Si4O11,4,4,0.0140715241666677,0.42805162706140454,1.7931372886403514,0.5116688269830851,0,0,4,False,False
reduced_formula_group,Li2Fe2Si5O13,1,1,0.0362110773106056,0.0362110773106056,0.0362110773106056,0.0,0,0,1,True,False
reduced_formula_group,Li2Fe2Si8O19,3,3,0.0665822750268816,0.0691504121236565,0.0945518205107536,0.000159346927863367,0,0,3,False,False
reduced_formula_group,Li2Fe2SiO6,2,2,0.0599833468181856,0.08095680810606475,0.1019302693939439,0.0004398860783941652,0,0,2,False,False
reduced_formula_group,Li2Fe3(Si3O8)2,1,1,0.052912180524693,0.052912180524693,0.052912180524693,0.0,0,0,1,True,False
reduced_formula_group,Li2Fe3(SiO4)2,1,1,0.0498155085000018,0.0498155085000018,0.0498155085000018,0.0,0,0,1,True,False
reduced_formula_group,Li2Fe3Si3O10,1,1,0.0275095257870408,0.0275095257870408,0.0275095257870408,0.0,0,0,1,True,False
reduced_formula_group,Li2Fe4Si4O13,1,1,0.0339686879347853,0.0339686879347853,0.0339686879347853,0.0,0,0,1,True,False
reduced_formula_group,Li2Fe5(Si2O7)2,2,2,0.031622784166668,1.0602568583666683,2.0888909325666685,1.0580880586052914,0,0,2,False,False
reduced_formula_group,Li2Fe5Si5O16,2,2,0.0503463587797643,0.06512640145833565,0.079906444136907,0.00021844966158039063,0,0,2,False,False
reduced_formula_group,Li2FeSi3O8,6,6,0.0601507200595241,0.077792370684524,5.538618802559524,4.228110691366292,0,0,6,False,False
reduced_formula_group,Li2FeSi4O11,2,2,0.0846978555154311,0.0894117319043199,0.0941256082932087,2.2220630609723332e-05,0,0,2,False,False
reduced_formula_group,Li2FeSiCO7,1,1,0.1002794428472233,0.1002794428472233,0.1002794428472233,0.0,0,0,1,True,False
reduced_formula_group,Li2FeSiO4,20,20,0.0,0.0142671370312505,0.0725228915625004,0.00035874795120114896,1,3,17,False,False
reduced_formula_group,Li2FeSiO5,6,6,0.0869880078703726,0.09549214425926239,0.1183908634259287,9.67780245049656e-05,0,0,6,False,False
reduced_formula_group,Li2ScFe(SiO3)4,1,1,0.0087676152916618,0.0087676152916618,0.0087676152916618,0.0,0,0,1,True,False
reduced_formula_group,Li3Fe(Si2O5)3,3,3,0.0376313941999981,0.0419320369999987,0.0511655286999994,3.188063268125603e-05,0,0,3,False,False
reduced_formula_group,Li3Fe2(SiO4)2,17,17,0.0335362580000033,0.0592869813333374,0.0735170696666704,0.0001785397667940778,0,0,17,False,False
reduced_formula_group,Li3Fe3SiO8,1,1,0.0934861135000018,0.0934861135000018,0.0934861135000018,0.0,0,0,1,True,False
reduced_formula_group,Li3Fe4(Si3O10)2,1,1,0.0850591941952831,0.0850591941952831,0.0850591941952831,0.0,0,0,1,True,False
reduced_formula_group,Li3FeSi2O7,2,2,0.0361187867307748,0.04945989798077475,0.0628010092307747,0.00017798524938487516,0,0,2,False,False
reduced_formula_group,Li3FeSiBO7,1,1,0.0834872091025653,0.0834872091025653,0.0834872091025653,0.0,0,0,1,True,False
reduced_formula_group,Li3FeSiCO7,1,1,0.2144363832692191,0.2144363832692191,0.2144363832692191,0.0,0,0,1,True,False
reduced_formula_group,Li3FeSiO5,3,3,0.0095211892500035,0.083139434750004,0.0948241672500032,0.001425864122195924,0,0,3,False,False
reduced_formula_group,Li4Fe(SiO3)3,1,1,0.0814449948529407,0.0814449948529407,0.0814449948529407,0.0,0,0,1,True,False
reduced_formula_group,Li4Fe(SiO4)2,1,1,0.0930875480555535,0.0930875480555535,0.0930875480555535,0.0,0,0,1,True,False
reduced_formula_group,Li4Fe2Si3O10,1,1,0.02092160535088,0.02092160535088,0.02092160535088,0.0,0,0,1,True,False
reduced_formula_group,Li4Fe2Si4O13,1,1,0.0444694473913021,0.0444694473913021,0.0444694473913021,0.0,0,0,1,True,False
reduced_formula_group,Li4Fe2SiO7,1,1,0.0725248571428593,0.0725248571428593,0.0725248571428593,0.0,0,0,1,True,False
reduced_formula_group,Li4Fe3(SiO4)3,3,3,0.0916257604545496,0.1005474248863667,0.1167094557954584,0.00010777767903287945,0,0,3,False,False
reduced_formula_group,Li4FeSi2O7,2,2,0.0103611730357142,0.01464915312500055,0.0189371332142869,1.8386773246116168e-05,0,0,2,False,False
reduced_formula_group,Li4ScFe3(SiO3)8,2,2,0.0097388864791607,0.00979232916665965,0.0098457718541586,2.8561208471104295e-09,0,0,2,False,False
reduced_formula_group,Li5Fe(SiO4)2,2,2,0.0142515129687508,0.0545728649218757,0.0948942168750006,0.0016258114233277695,0,0,2,False,False
reduced_formula_group,Li5Fe4(Si3O10)2,1,1,0.0483655875238193,0.0483655875238193,0.0483655875238193,0.0,0,0,1,True,False
reduced_formula_group,Li5Fe5Si7O24,4,4,0.0813640862398337,0.08160727306910234,0.0926505503861765,2.3225323285636297e-05,0,0,4,False,False
reduced_formula_group,Li5Sc2Fe3(SiO3)10,1,1,0.0093038441166619,0.0093038441166619,0.0093038441166619,0.0,0,0,1,True,False
reduced_formula_group,Li6Fe(SiO4)2,1,1,0.0618104933823522,0.0618104933823522,0.0618104933823522,0.0,0,0,1,True,False
reduced_formula_group,Li6ScFe5(SiO3)12,1,1,0.0099855228749978,0.0099855228749978,0.0099855228749978,0.0,0,0,1,True,False
reduced_formula_group,Li7Fe3(SiO6)2,1,1,0.0786748488541668,0.0786748488541668,0.0786748488541668,0.0,0,0,1,True,False
reduced_formula_group,Li7Fe6(SiO4)6,1,1,0.0378895343023284,0.0378895343023284,0.0378895343023284,0.0,0,0,1,True,False
reduced_formula_group,Li7Fe7SiO16,3,3,0.0656777165322619,0.0685594707258108,0.1227017536290366,0.000687936901335479,0,0,3,False,False
reduced_formula_group,Li7Sc9Fe(SiO3)20,2,2,0.0438429916426095,0.0447155806116823,0.0455881695807551,7.614115089475348e-07,0,0,2,False,False
reduced_formula_group,Li8Sc5Fe3(SiO3)16,1,1,0.007771448635415,0.007771448635415,0.007771448635415,0.0,0,0,1,True,False
reduced_formula_group,Li8ScFe7(SiO3)16,1,1,0.0098610408854105,0.0098610408854105,0.0098610408854105,0.0,0,0,1,True,False
reduced_formula_group,Li9Fe4(SiO5)4,1,1,0.1067528905945964,0.1067528905945964,0.1067528905945964,0.0,0,0,1,True,False
reduced_formula_group,Li9Fe5(SiO8)2,1,1,0.0612617821093754,0.0612617821093754,0.0612617821093754,0.0,0,0,1,True,False
reduced_formula_group,LiFe(Si2O5)2,3,3,0.0157921242187519,0.0500254289062525,0.0914174401562517,0.0009560451284215523,0,0,3,False,False
reduced_formula_group,LiFe(Si2O5)3,1,1,0.110018842183571,0.110018842183571,0.110018842183571,0.0,0,0,1,True,False
reduced_formula_group,LiFe(Si3O7)2,1,1,0.0997304154924201,0.0997304154924201,0.0997304154924201,0.0,0,0,1,True,False
reduced_formula_group,LiFe(SiO3)2,13,13,0.0098701561666656,0.0361316684166652,0.0907387295416652,0.0005620695910585401,0,2,11,False,False
reduced_formula_group,LiFe2(SiO4)2,3,3,0.1187467016752119,0.1198476623162383,0.1216528601367512,1.4351789453166944e-06,0,0,3,False,False
reduced_formula_group,LiFe2Si2O7,1,1,0.0586433493402767,0.0586433493402767,0.0586433493402767,0.0,0,0,1,True,False
reduced_formula_group,LiFe2SiO4,1,1,0.2495335285937541,0.2495335285937541,0.2495335285937541,0.0,0,0,1,True,False
reduced_formula_group,LiFe3(SiO4)2,1,1,0.0636884912797661,0.0636884912797661,0.0636884912797661,0.0,0,0,1,True,False
reduced_formula_group,LiFe3SiPO8,2,2,0.0043996142857203,0.05471835000000655,0.1050370857142928,0.0025319751638841863,0,0,2,False,False
reduced_formula_group,LiFeSi3O8,11,11,0.0364879077564106,0.0674540342948715,5.253856920064102,4.538566224300661,0,0,11,False,False
reduced_formula_group,LiFeSiO4,68,68,0.0117089775000023,0.06475758613095456,0.9747294146428596,0.01972408944904077,0,1,67,False,True
reduced_formula_group,Lu(Fe5Si)2,2,2,0.0,0.03353230076923095,0.0670646015384619,0.0011244151948781667,1,0,2,False,False
reduced_formula_group,Lu(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Lu2Fe3Si5,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Lu2Fe4Si9,1,1,0.2406609293333383,0.2406609293333383,0.2406609293333383,0.0,0,0,1,True,False
reduced_formula_group,Lu3Fe2Si3,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,LuAl3Fe7Si2,1,1,0.1605003192307723,0.1605003192307723,0.1605003192307723,0.0,0,0,1,True,False
reduced_formula_group,LuFe2SiC,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Mg11AlFeSi11O36,1,1,0.2085742170416642,0.2085742170416642,0.2085742170416642,0.0,0,0,1,True,False
reduced_formula_group,Mg14FeSi,2,2,0.1738652245312502,0.19298789515625026,0.2121105657812503,0.00036567653183223965,0,0,2,False,False
reduced_formula_group,Mg14FeSiO16,2,2,0.2095960756249999,0.21492856156249962,0.2202610474999993,2.843540627363206e-05,0,0,2,False,False
reduced_formula_group,Mg21FeSi12(HO16)3,2,2,0.1839677345252059,0.19315617911344146,0.202344623701677,8.442751395107512e-05,0,0,2,False,False
reduced_formula_group,Mg2Al16Fe6Si20O73,1,1,0.0431514514529833,0.0431514514529833,0.0431514514529833,0.0,0,0,1,True,False
reduced_formula_group,Mg2Fe2(SiO4)3,1,1,0.1802737062280641,0.1802737062280641,0.1802737062280641,0.0,0,0,1,True,False
reduced_formula_group,Mg2Fe5(SiO3)8,1,1,0.0283000826068313,0.0283000826068313,0.0283000826068313,0.0,0,0,1,True,False
reduced_formula_group,Mg3Al8Fe(Si5O18)2,1,1,0.0004839510344982,0.0004839510344982,0.0004839510344982,0.0,0,0,1,True,False
reduced_formula_group,Mg3Al8FeSi6,1,1,0.153960148300654,0.153960148300654,0.153960148300654,0.0,0,1,0,True,False
reduced_formula_group,Mg3Al9FeSi5,1,1,0.0154384399673199,0.0154384399673199,0.0154384399673199,0.0,0,1,0,True,False
reduced_formula_group,Mg3AlFe(SiO4)3,1,1,0.1892993292916651,0.1892993292916651,0.1892993292916651,0.0,0,0,1,True,False
reduced_formula_group,Mg3Fe(SiO4)2,2,2,0.001083945714285,0.00160853410714205,0.0021331224999991,2.751929819203427e-07,0,0,2,False,False
reduced_formula_group,Mg3Fe2(Si2O7)2,1,1,0.1005011412681105,0.1005011412681105,0.1005011412681105,0.0,0,0,1,True,False
reduced_formula_group,Mg3Fe2(SiO4)3,1,1,0.0677988614999955,0.0677988614999955,0.0677988614999955,0.0,0,1,0,True,False
reduced_formula_group,Mg5Al4Fe(SiO4)6,2,2,0.2183395414250064,0.24314941280000643,0.2679592841750065,0.0006155297176440465,0,0,2,False,False
reduced_formula_group,Mg6FeSi,2,2,0.3032585265625007,0.3104094046875005,0.3175602828125003,5.1135057958600875e-05,0,0,2,False,False
reduced_formula_group,Mg6FeSiO8,2,2,0.4128522518749982,0.4281301599999985,0.4434080681249988,0.00023341447667595003,0,0,2,False,False
reduced_formula_group,Mg7Fe(SiO4)4,1,1,0.0014977776785691,0.0014977776785691,0.0014977776785691,0.0,0,0,1,True,False
reduced_formula_group,Mg9Al8Fe3(SiO4)12,1,1,0.0365132426124992,0.0365132426124992,0.0365132426124992,0.0,0,0,1,True,False
reduced_formula_group,MgFe(Si2O5)2,1,1,0.0661725670312485,0.0661725670312485,0.0661725670312485,0.0,0,0,1,True,False
reduced_formula_group,MgFe(SiO2)2,1,1,0.6085969355989551,0.6085969355989551,0.6085969355989551,0.0,0,0,1,True,False
reduced_formula_group,MgFe(SiO3)2,4,4,0.002546551541668,0.026598492854168,0.259981652666668,0.011031452991465398,0,1,3,False,False
reduced_formula_group,MgFe2(SiO3)4,1,1,0.0953669297806927,0.0953669297806927,0.0953669297806927,0.0,0,0,1,True,False
reduced_formula_group,MgFe2Si2BiO9,2,2,0.1003469776111138,0.16268551027778017,0.2250240429444465,0.0038860926550330277,0,0,2,False,False
reduced_formula_group,MgFe2Si2SbO9,2,2,0.088039340083335,0.16321961041666894,0.2383998807500029,0.005652073047393173,0,0,2,False,False
reduced_formula_group,MgFe4Si2Sn7O16,2,2,0.1843719095000038,0.1858310251666708,0.1872901408333378,2.129018528713114e-06,0,0,2,False,False
reduced_formula_group,MgFeSiO4,2,2,0.0,0.0015287414285714,0.0030574828571428,2.3370503554305253e-06,1,0,2,False,False
reduced_formula_group,MgFeSiO5,2,2,0.1415673322916602,0.14294944447916036,0.1443315566666605,1.910234098836475e-06,0,0,2,False,False
reduced_formula_group,MgZn2Fe2(SiO5)2,2,2,0.1118926336274475,0.11491548421568296,0.1179383348039184,9.137625678795389e-06,0,0,2,False,False
reduced_formula_group,Mn13Fe(SiO11)2,1,1,0.0664261492763156,0.0664261492763156,0.0664261492763156,0.0,0,0,1,True,False
reduced_formula_group,Mn2Fe3(SiO4)3,2,2,0.1058273155416689,0.11830124085416924,0.1307751661666696,0.00015559881270183694,0,1,1,False,False
reduced_formula_group,Mn2Fe4SiGe,1,1,0.0122030372499999,0.0122030372499999,0.0122030372499999,0.0,0,0,1,True,False
reduced_formula_group,Mn2Fe5(SiO3)8,1,1,0.0368479477564189,0.0368479477564189,0.0368479477564189,0.0,0,0,1,True,False
reduced_formula_group,Mn2Fe5Si8(HO12)2,1,1,0.0820815027439003,0.0820815027439003,0.0820815027439003,0.0,0,0,1,True,False
reduced_formula_group,Mn3Fe2(SiO4)3,1,1,0.0347457239166679,0.0347457239166679,0.0347457239166679,0.0,0,1,0,True,False
reduced_formula_group,Mn3Fe2SiC,1,1,0.0444701401708069,0.0444701401708069,0.0444701401708069,0.0,0,0,1,True,False
reduced_formula_group,Mn3Fe3Si2,1,1,0.0627277668749997,0.0627277668749997,0.0627277668749997,0.0,0,0,1,True,False
reduced_formula_group,Mn4Fe8Si3Ge,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Mn4Fe8SiGe3,1,1,0.0246218079166657,0.0246218079166657,0.0246218079166657,0.0,0,0,1,True,False
reduced_formula_group,Mn5Fe5(SiC)2,1,1,0.0491824419565194,0.0491824419565194,0.0491824419565194,0.0,0,0,1,True,False
reduced_formula_group,Mn5Fe5Si6,2,2,0.0467782559375011,0.06329763406250105,0.079817012187501,0.00027288985363672674,0,0,2,False,False
reduced_formula_group,Mn9Al8Fe3(SiO4)12,1,1,0.0136713806562518,0.0136713806562518,0.0136713806562518,0.0,0,0,1,True,False
reduced_formula_group,MnFe2Si,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,MnFe3Si8,1,1,0.066521814166669,0.066521814166669,0.066521814166669,0.0,0,0,1,True,False
reduced_formula_group,MnFe4Si3,1,1,0.0456644806250006,0.0456644806250006,0.0456644806250006,0.0,0,0,1,True,False
reduced_formula_group,MnFe4SiB2,1,1,0.0113098243750027,0.0113098243750027,0.0113098243750027,0.0,0,1,0,True,False
reduced_formula_group,MnFeSi2,1,1,0.0111894187499999,0.0111894187499999,0.0111894187499999,0.0,0,0,1,True,False
reduced_formula_group,MnFeSi4,1,1,0.0706831566666661,0.0706831566666661,0.0706831566666661,0.0,0,0,1,True,False
reduced_formula_group,MnFeSiO4,1,1,0.0135368974999963,0.0135368974999963,0.0135368974999963,0.0,0,0,1,True,False
reduced_formula_group,MnV(Fe2Si)2,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Na12Ca3Fe2(SiO3)12,1,1,0.0190613109999961,0.0190613109999961,0.0190613109999961,0.0,0,0,1,True,False
reduced_formula_group,Na2AlFe(SiO3)4,1,1,0.0171504507812425,0.0171504507812425,0.0171504507812425,0.0,0,0,1,True,False
reduced_formula_group,Na2Fe(Si2O5)3,1,1,0.0727543948437485,0.0727543948437485,0.0727543948437485,0.0,0,0,1,True,False
reduced_formula_group,Na2FeSiCO7,1,1,0.0457346322569467,0.0457346322569467,0.0457346322569467,0.0,0,0,1,True,False
reduced_formula_group,Na2LiFe(Si2O5)3,1,1,0.002028141383338,0.002028141383338,0.002028141383338,0.0,0,1,0,True,False
reduced_formula_group,Na2TiFe5(Si3O10)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Na3Ca2Fe5(SiO3)10,1,1,0.0335950370999977,0.0335950370999977,0.0335950370999977,0.0,0,0,1,True,False
reduced_formula_group,Na3CaFe(SiO3)8,1,1,0.3329677369369372,0.3329677369369372,0.3329677369369372,0.0,0,0,1,True,False
reduced_formula_group,Na3CaFe4(SiO3)8,4,4,0.0097766892708337,0.10508491993750005,0.2151107539375001,0.009291676717684494,0,0,4,False,False
reduced_formula_group,Na3Fe5(SiO3)10,1,1,0.0542781987847238,0.0542781987847238,0.0542781987847238,0.0,0,0,1,True,False
reduced_formula_group,Na3FeSiBO7,1,1,0.0227910855769239,0.0227910855769239,0.0227910855769239,0.0,0,0,1,True,False
reduced_formula_group,Na3FeSiCO7,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Na3Li2Fe5(SiO3)10,1,1,0.0082989869666558,0.0082989869666558,0.0082989869666558,0.0,0,0,1,True,False
reduced_formula_group,Na3LiFe4(SiO3)8,1,1,0.0069402739791701,0.0069402739791701,0.0069402739791701,0.0,0,0,1,True,False
reduced_formula_group,Na4Al3Fe(SiO3)8,1,1,0.0241725416718736,0.0241725416718736,0.0241725416718736,0.0,0,0,1,True,False
reduced_formula_group,Na5Fe6(SiO3)12,1,1,0.0221728403531127,0.0221728403531127,0.0221728403531127,0.0,0,0,1,True,False
reduced_formula_group,Na5LiFe6(SiO3)12,1,1,0.0055186349861218,0.0055186349861218,0.0055186349861218,0.0,0,0,1,True,False
reduced_formula_group,Na6Al4Fe(Si4O13)2,3,3,0.0,0.0003305182222206,0.0102503115555547,2.2620047673024186e-05,1,0,3,False,False
reduced_formula_group,Na8Ti3Fe(Si4O11)4,1,1,0.0271274321238452,0.0271274321238452,0.0271274321238452,0.0,0,0,1,True,False
reduced_formula_group,Na9CaFe10(SiO3)20,1,1,0.0039333469750006,0.0039333469750006,0.0039333469750006,0.0,0,0,1,True,False
reduced_formula_group,Na9Fe10(SiO3)20,1,1,0.0136045837457876,0.0136045837457876,0.0136045837457876,0.0,0,0,1,True,False
reduced_formula_group,Na9LiFe10(SiO3)20,1,1,0.0039693076916718,0.0039693076916718,0.0039693076916718,0.0,0,0,1,True,False
reduced_formula_group,NaCa2Fe5(SiO3)8,1,1,0.0429266639166634,0.0429266639166634,0.0429266639166634,0.0,0,1,0,True,False
reduced_formula_group,NaCa3Fe(SiO3)8,1,1,0.2379506489864891,0.2379506489864891,0.2379506489864891,0.0,0,0,1,True,False
reduced_formula_group,NaCa3Fe4(SiO3)8,2,2,0.0109975068124992,0.1046410193125,0.1982845318125008,0.008769107433337807,0,0,2,False,False
reduced_formula_group,NaCaFe(SiO3)4,1,1,0.164047246885965,0.164047246885965,0.164047246885965,0.0,0,0,1,True,False
reduced_formula_group,NaCaFe2(SiO3)4,2,2,0.0065704228749989,0.0075774994999985995,0.0085845761249983,1.0142033286207864e-06,0,0,2,False,False
reduced_formula_group,NaFe(SiO3)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,NaFe2(Si2O5)3,1,1,0.2048771973263772,0.2048771973263772,0.2048771973263772,0.0,0,1,0,True,False
reduced_formula_group,NaFe2(SiO3)4,2,2,0.0681966926754427,0.07081481372807416,0.0734329347807056,6.854557846232006e-06,0,0,2,False,False
reduced_formula_group,NaFe3Si3O10,1,1,0.0052103939705814,0.0052103939705814,0.0052103939705814,0.0,0,1,0,True,False
reduced_formula_group,NaLi3Fe4(SiO3)8,4,4,0.0104288534374914,0.01099308993749035,0.0116627886874907,2.6531342122007394e-07,0,0,4,False,False
reduced_formula_group,NaLi7Fe8(SiO3)16,1,1,0.0103966826770731,0.0103966826770731,0.0103966826770731,0.0,0,0,1,True,False
reduced_formula_group,NaLi9Fe10(SiO3)20,1,1,0.010930765024991,0.010930765024991,0.010930765024991,0.0,0,0,1,True,False
reduced_formula_group,NaLiFe2(SiO3)4,1,1,0.0097456639583306,0.0097456639583306,0.0097456639583306,0.0,0,0,1,True,False
reduced_formula_group,Nb3Fe8Si,1,1,0.0907957170238109,0.0907957170238109,0.0907957170238109,0.0,0,0,1,True,False
reduced_formula_group,Nb4Fe3Si5,2,2,0.0284519879583342,0.045207873722223846,0.0619637594861135,0.0002807597077325197,0,0,2,False,False
reduced_formula_group,Nb4Fe4Si7,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Nb4FeSi,1,1,0.0479189629700869,0.0479189629700869,0.0479189629700869,0.0,0,1,0,True,False
reduced_formula_group,Nb6Fe16Si7,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,NbFe4Si,1,1,0.2391068582142814,0.2391068582142814,0.2391068582142814,0.0,0,0,1,True,False
reduced_formula_group,NbFeSi,3,3,0.0,0.0367236174999998,0.0372627493055546,0.0003041585812442958,1,0,3,False,False
reduced_formula_group,NbFeSi2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Nd(Fe5Si)2,1,1,0.0323814730769154,0.0323814730769154,0.0323814730769154,0.0,0,0,1,True,False
reduced_formula_group,Nd(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Nd2Fe14Si3,1,1,0.1573917107894704,0.1573917107894704,0.1573917107894704,0.0,0,0,1,True,False
reduced_formula_group,Nd2Fe15(SiH)2,1,1,0.1577674476190473,0.1577674476190473,0.1577674476190473,0.0,0,0,1,True,False
reduced_formula_group,Nd2Fe15Si2,1,1,0.1484230800000014,0.1484230800000014,0.1484230800000014,0.0,0,1,0,True,False
reduced_formula_group,Nd2Fe20Si2C,1,1,0.0760957752000006,0.0760957752000006,0.0760957752000006,0.0,0,0,1,True,False
reduced_formula_group,Nd2Fe2Si2C,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Nd2Fe3CoSi4,1,1,0.0020282989999991,0.0020282989999991,0.0020282989999991,0.0,0,0,1,True,False
reduced_formula_group,Nd2FeCo17Si8,1,1,0.0070133786734691,0.0070133786734691,0.0070133786734691,0.0,0,0,1,True,False
reduced_formula_group,Nd2FeCo3Si4,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Nd2FeSi2Ru,1,1,0.0070566149999988,0.0070566149999988,0.0070566149999988,0.0,0,0,1,True,False
reduced_formula_group,Nd2FeSi3,1,1,0.1997447749999965,0.1997447749999965,0.1997447749999965,0.0,0,0,1,True,False
reduced_formula_group,Nd2Mn3FeSi4,1,1,0.0019832639999926,0.0019832639999926,0.0019832639999926,0.0,0,0,1,True,False
reduced_formula_group,Nd2MnFe3Si4,1,1,0.0067757169999973,0.0067757169999973,0.0067757169999973,0.0,0,0,1,True,False
reduced_formula_group,Nd4Fe29Si5,1,1,0.1542254140789474,0.1542254140789474,0.1542254140789474,0.0,0,0,1,True,False
reduced_formula_group,Nd6Fe13Si,1,1,0.0196503811250003,0.0196503811250003,0.0196503811250003,0.0,0,1,0,True,False
reduced_formula_group,NdFeCoSi2,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,NdFeSi,2,2,0.0,0.13555108749999964,0.2711021749999993,0.01837409732243256,1,1,1,False,False
reduced_formula_group,NdFeSi2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,NdFeSi2Os,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Np(FeSi)2,1,1,0.0996893032500008,0.0996893032500008,0.0996893032500008,0.0,0,1,0,True,False
reduced_formula_group,Pr(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Pr2Fe20Si2C,1,1,0.0782948316000009,0.0782948316000009,0.0782948316000009,0.0,0,0,1,True,False
reduced_formula_group,Pr2FeSi2Ru,1,1,0.0091865655555549,0.0091865655555549,0.0091865655555549,0.0,0,0,1,True,False
reduced_formula_group,Pr2FeSi3,1,1,0.1905254229166635,0.1905254229166635,0.1905254229166635,0.0,0,0,1,True,False
reduced_formula_group,Pr4Fe29Si5,1,1,0.1621209648684214,0.1621209648684214,0.1621209648684214,0.0,0,0,1,True,False
reduced_formula_group,Pr4Fe3Si4Ru,1,1,0.0,0.0,0.0,0.0,1,0,1,True,False
reduced_formula_group,Pr6Fe13Si,1,1,0.0347478650833332,0.0347478650833332,0.0347478650833332,0.0,0,1,0,True,False
reduced_formula_group,PrFeSi,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,PrFeSi2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Pu(FeSi)2,1,1,0.3014247732500035,0.3014247732500035,0.3014247732500035,0.0,0,1,0,True,False
reduced_formula_group,Sc(Fe2Si)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Sc(Fe5Si)2,1,1,0.014012252884612,0.014012252884612,0.014012252884612,0.0,0,0,1,True,False
reduced_formula_group,Sc(FeSi)2,1,1,0.0,0.0,0.0,0.0,1,1,0,True,False
reduced_formula_group,Sc2Fe3Si,2,2,0.0,0.0362541941666654,0.0725083883333308,0.0013143665946742755,1,1,1,False,False
