battery_id,cycle_index,ambient_temperature_c,discharge_capacity_ah,reference_capacity_ah,reference_capacity_method,capacity_retention_percent,retention_quality_flag,internal_resistance_ohm,failed,source_filename,uid,test_id,discharge_duration_s,voltage_mean_v,voltage_min_v,voltage_max_v,current_mean_a,current_min_a,current_max_a,temperature_mean_c,temperature_min_c,temperature_max_c,temperature_rise_c,raw_sample_count,feature_extraction_status
B0007,63,24,1.7139701997004613,1.8806626717011388,first_n_median,91.13650339803378,normal,,0,05946.csv,5946,209,3203.578,3.5392436935272635,2.121868132176415,4.202907102508285,-1.9430080085541772,-2.0016459444206927,0.0004335128310188,32.16100333536097,23.840345275714288,40.240711749549135,16.400366473834847,342,ok
B0007,64,24,1.7036521173638766,1.8806626717011388,first_n_median,90.5878626188104,normal,,0,05950.csv,5950,213,3195.125,3.5348237062932575,2.011964875882845,4.201457080806326,-1.9425165961920092,-1.9940444299252396,0.0008557352401421,32.10276048728767,24.23912269518512,40.12941739090177,15.890294695716651,341,ok
B0007,65,24,1.7040137474382486,1.8806626717011388,first_n_median,90.60709148317898,normal,,0,05952.csv,5952,215,3195.312999999994,3.5366477402090606,2.0744390946376323,4.204304103661928,-1.9370190075205085,-1.99394242124594,0.0009344669590898,32.33880662180898,24.100749099673767,40.3959693732437,16.295220273569935,341,ok
B0007,66,24,1.6935716157343033,1.8806626717011388,first_n_median,90.05185465835807,normal,,0,05956.csv,5956,219,3186.297,3.5352062840980913,2.188793384556236,4.20220228055958,-1.9310192096578356,-1.994068391906693,0.0022188981259913,32.21373014824893,23.89454515016851,40.18751058333668,16.29296543316817,340,ok
B0007,67,24,1.6876577363877656,1.8806626717011388,first_n_median,89.73739744944307,normal,,0,05960.csv,5960,223,3176.438,3.5329852237553396,2.1739523632140685,4.202001482736379,-1.9304738354803441,-1.9931157642861432,-0.0005031657572301,32.09949526722965,23.747372758256024,40.14605167557969,16.398678917323668,339,ok
B0007,68,24,1.6830744356583152,1.8806626717011388,first_n_median,89.49369076039049,normal,,0,05964.csv,5964,227,3167.593,3.532158560934324,2.1783847786257136,4.202600613133091,-1.9305510314753316,-1.9932876007572091,0.002667224750398,32.11305439113157,23.732576134274755,40.18846095484838,16.455884820573626,338,ok
B0007,69,24,1.6779270142025482,1.8806626717011388,first_n_median,89.21998822281044,normal,,0,05968.csv,5968,231,3167.719,3.5308376380023527,2.191481814157953,4.202328519159183,-1.9247195409983122,-1.9932567265208057,0.000550345930346,32.20371989479744,23.784085634385107,40.2789498830108,16.494864248625696,338,ok
B0007,70,24,1.6732060275966172,1.8806626717011388,first_n_median,88.96896039751412,normal,,0,05972.csv,5972,235,3159.077999999994,3.5296958440720005,2.1753473356526807,4.202855889678493,-1.9245739020356052,-1.993361006627344,0.0026001975071493,32.23340825772458,23.83125634938924,40.310727434969614,16.479471085580375,337,ok
B0007,71,24,1.6674367208253988,1.8806626717011388,first_n_median,88.6621905095363,normal,,0,05976.csv,5976,239,3148.829,3.528181937212609,2.1832922624558813,4.202212609390717,-1.9243785304854075,-1.9942955362628867,5.813877826634093e-05,32.212169716369466,23.78037304316956,40.31733812871393,16.536965085544367,336,ok
B0007,72,24,1.6622662630667526,1.8806626717011388,first_n_median,88.38726306845675,normal,,0,05980.csv,5980,243,3149.094,3.5265730179666974,2.192864020990023,4.202335745153063,-1.918402879916178,-1.9951017113211476,-0.0006209850775538,32.21746401954225,23.770282871894263,40.332563430145015,16.56228055825075,336,ok
B0007,73,24,1.6574243065763063,1.8806626717011388,first_n_median,88.12980294212444,normal,,0,05984.csv,5984,247,3140.547,3.5245022548553444,2.156097212664392,4.201997273379946,-1.9181664471622712,-1.9939693898192543,-0.0008196546730972,32.23410177209761,23.76194654931583,40.431258866851486,16.669312317535656,335,ok
B0007,74,24,1.652538684928734,1.8806626717011388,first_n_median,87.87002101944965,normal,,0,05988.csv,5988,251,3131.625,3.5228548406546385,2.138540138129487,4.201599523927098,-1.9180994998619483,-1.9959097500887344,-0.0005785652845972,32.228343983674435,23.75126365079373,40.46247985933005,16.71121620853632,334,ok
B0007,75,24,1.6472174627573322,1.8806626717011388,first_n_median,87.5870770204289,normal,,0,05992.csv,5992,255,3121.907,3.5222829121237855,2.1646493163558524,4.20196227209543,-1.9179522150901993,-1.9950531920364836,0.0007067950076479,32.1833106060944,23.692389087728422,40.40103455658551,16.708645468857085,333,ok
B0007,76,24,1.6364136810898071,1.8806626717011388,first_n_median,87.0126102736756,normal,,0,05996.csv,5996,259,3122.125,3.5189923820688493,2.1187211383693167,4.202045571197949,-1.9116539768893375,-1.993252278498655,0.0025842973651256,32.17200142078129,23.642375027314003,40.4426971996319,16.800322172317898,333,ok
B0007,77,24,1.6362554312048496,1.8806626717011388,first_n_median,87.00419569261656,normal,,0,06000.csv,6000,263,3121.672,3.5177844279570794,2.1377868706438155,4.204697039833386,-1.9115865510736891,-1.9934424013813437,0.0016296703790506,32.03316223587618,23.617774403005388,40.26214977673693,16.644375373731545,333,ok
B0007,78,24,1.641119179218384,1.8806626717011388,first_n_median,87.26281453408772,normal,,0,06002.csv,6002,265,3120.86,3.5212226057273495,2.103155697792567,4.203964293328523,-1.9176487188202131,-1.993721164618022,-0.0003124695442695,32.506671891788216,24.167910537487234,40.64566836195685,16.477757824469617,333,ok
B0007,79,24,1.6315700789656966,1.8806626717011388,first_n_median,86.7550626444812,normal,,0,06006.csv,6006,269,3103.828,3.5172227884430147,2.186737546753024,4.201985395805308,-1.9111337702474194,-1.995080127131668,0.0010705188392996,31.961039485620926,23.55302449077993,39.95209030011925,16.399065809339323,331,ok
B0007,80,24,1.621213282987236,1.8806626717011388,first_n_median,86.20436335458183,normal,,0,06010.csv,6010,273,3095.094,3.5125010864221813,2.100774791159369,4.20178017149305,-1.9108556098369367,-1.9937540476262583,0.0012645403116355,31.798082670491866,23.15836420422582,40.16503458324407,17.006670379018253,330,ok
B0007,81,24,1.6164273214762122,1.8806626717011388,first_n_median,85.94988063511067,normal,,0,06014.csv,6014,277,3095.781,3.5129614635074673,2.1417010068719846,4.202220537976551,-1.9049762303506044,-1.9934634318284483,0.0007746435520126,31.95802833708937,23.26175935743409,40.36674175781141,17.10498240037732,330,ok
B0007,82,24,1.615823510161921,1.8806626717011388,first_n_median,85.9177743289997,normal,,0,06018.csv,6018,281,3094.328,3.5125204100391962,2.0912297625621297,4.2013887453306085,-1.9051068520548522,-1.9955237523449136,0.0004752084007865,32.418131697462755,23.705879583857502,40.88269125311642,17.176811669258917,330,ok
B0007,83,24,1.61672418029789,1.8806626717011388,first_n_median,85.96566543406186,normal,,0,06022.csv,6022,285,3086.531,3.5151454557578807,2.166300950520593,4.201620573144587,-1.9049079394753692,-1.9937747556066168,0.0014730247330521,32.64044972789331,24.063147568932987,40.85633220225456,16.793184633321577,329,ok
B0007,84,24,1.6108655863730026,1.8806626717011388,first_n_median,85.65414790287227,normal,,0,06026.csv,6026,289,3085.625,3.5134431794731813,2.1843637809529235,4.201668680267049,-1.898761620917719,-1.993529946094214,0.0007479343585839,32.56399373078006,23.95500402082536,40.7780246115985,16.823020590773137,329,ok
B0007,85,24,1.6006603374309376,1.8806626717011388,first_n_median,85.11150678516273,normal,,0,06030.csv,6030,293,3067.203,3.5097089402574535,2.113995772639173,4.202567159315787,-1.90433828068926,-1.9937950394148771,0.002791130516547,32.28305350922276,23.712966469853814,40.5829305350897,16.869964065235887,327,ok
B0007,86,24,1.5959174487005665,1.8806626717011388,first_n_median,84.85931436374987,normal,,0,06034.csv,6034,297,3058.157,3.5042771471756997,2.0287779476202195,4.201472345711643,-1.904192698545851,-1.994813747444024,0.0015411386303345,32.06065237439007,23.380469376342717,40.6345689985191,17.254099622176383,326,ok
B0007,87,24,1.5962179519462243,1.8806626717011388,first_n_median,84.87529294673445,normal,,0,06038.csv,6038,301,3058.812,3.509207943122176,2.1948906641943635,4.201332830124454,-1.8982712229514884,-1.994905249607193,-7.384784317216585e-05,32.365261126964526,23.582488319458516,40.75070125010339,17.168212930644874,326,ok
B0007,88,24,1.5958065114633972,1.8806626717011388,first_n_median,84.85341552613063,normal,,0,06042.csv,6042,305,3058.578,3.5095064920492853,2.1621122251410005,4.201522880341636,-1.8977934870545978,-1.9940601969636649,0.0018530612527821,32.68851871366292,23.98206918597125,41.0672419235651,17.08517273759385,326,ok
B0007,89,24,1.5906507821480704,1.8806626717011388,first_n_median,84.57927123683801,normal,,0,06046.csv,6046,309,3049.328,3.505203266169396,2.0092802451741245,4.201386492450036,-1.9036436467205253,-1.9937194932286224,0.0040410194427514,32.747733642524246,24.051439279589804,41.40590880756584,17.354469527976033,325,ok
B0007,90,24,1.6888211161855506,1.8806626717011388,first_n_median,89.79925754882669,normal,,0,06049.csv,6049,312,3177.219,3.5281182345919744,2.144268362237989,4.233325435700087,-1.9369923426487148,-1.9937139334305616,0.0010773421833417,32.50500516961017,23.850620264439623,41.01558674901627,17.16496648457665,339,ok
B0007,91,24,1.6259938279733204,1.8806626717011388,first_n_median,86.458558062544,normal,,0,06052.csv,6052,315,3082.937,3.519590928396835,2.0962813773920197,4.203917718634026,-1.9233409193548265,-1.9940123642001173,0.0001619323178991,32.91993878980997,24.43569034018692,41.31851435911838,16.882824018931462,329,ok
B0007,92,24,1.6157433862812898,1.8806626717011388,first_n_median,85.91351392218476,normal,,0,06056.csv,6056,319,3074.266,3.5146260368096875,2.037656085248936,4.202046403451837,-1.916884219356136,-1.9933319825535087,0.0025807635004239,32.948305858317944,24.481210786362457,41.4002950560853,16.91908426972284,328,ok
B0007,93,24,1.6056626764846538,1.8806626717011388,first_n_median,85.37749489291794,normal,,0,06060.csv,6060,323,3066.0,3.5115494818370454,2.050265845971926,4.201592874087554,-1.910472150518363,-1.9934516762680057,0.0003022515281129,32.76906651915661,24.22844716982348,41.2508092329952,17.022362063171723,327,ok
B0007,94,24,1.5949746921524348,1.8806626717011388,first_n_median,84.80918540855139,normal,,0,06064.csv,6064,327,3056.437,3.510769869032659,2.1421639870693685,4.201214370586727,-1.904277326283454,-1.994203337533412,-0.0006093698061376,32.59734424608833,24.003142454503458,40.95362783962595,16.950485385122494,326,ok
B0007,95,24,1.5904102438871943,1.8806626717011388,first_n_median,84.56648115680422,normal,,0,06068.csv,6068,331,3048.219,3.50804494279531,2.093098662464846,4.201660608337926,-1.904002494100001,-1.9942540792901025,0.000577433970476,32.52349894408369,23.879196296054904,40.989022190981714,17.10982589492681,325,ok
B0007,96,24,1.5853517062988178,1.8806626717011388,first_n_median,84.29750481859675,normal,,0,06072.csv,6072,335,3039.218,3.507748080950393,2.109503853325003,4.201750207865124,-1.9036546380501311,-1.999980148540772,0.001450116371467,32.578228834731775,23.935993772910926,41.02622774121347,17.09023396830254,324,ok
B0007,97,24,1.5799737147242376,1.8806626717011388,first_n_median,84.01154223447656,normal,,0,06076.csv,6076,339,3039.047,3.5066673521067266,2.1295447836320704,4.201226117420626,-1.8977146678452774,-1.995744295058308,0.0003095311788683,32.62728298499839,23.980765847990668,41.01371342582121,17.03294757783054,324,ok
B0007,98,24,1.5752185465278068,1.8806626717011388,first_n_median,83.75869688012445,normal,,0,06080.csv,6080,343,3030.375,3.5061843921745397,2.138556110583413,4.201796973837129,-1.8973347377958825,-1.995283636272928,0.0007088973292597,32.652115712561326,23.999220368885872,41.04923314430273,17.05001277541686,323,ok
B0007,99,24,1.569798484648868,1.8806626717011388,first_n_median,83.47049730236412,normal,,0,06084.csv,6084,347,3021.0,3.5051004339266254,2.143779366990932,4.201200470517945,-1.8970045774163773,-1.9943198333456515,0.0016972268277341,32.64767456395258,23.973654052530293,41.05277512550887,17.07912107297858,322,ok
B0007,100,24,1.5702565375950357,1.8806626717011388,first_n_median,83.49485323567743,normal,,0,06088.csv,6088,351,3021.75,3.5054479186890566,2.199196544880164,4.201289094579205,-1.8909127399289274,-1.9968908750212224,0.0050718814465873,32.69938792310311,24.01135599553165,41.02092182377061,17.00956582823896,322,ok
B0007,101,24,1.565249873909438,1.8806626717011388,first_n_median,83.22863517536632,normal,,0,06092.csv,6092,355,3012.265,3.500074246846,2.0252901014990434,4.201033482375415,-1.8968789299198896,-1.9939195524210047,-9.090347803085198e-05,32.724576765133094,24.011740056772418,41.34840278359994,17.33666272682752,321,ok
B0007,102,24,1.559633933561147,1.8806626717011388,first_n_median,82.93002020135766,normal,,0,06096.csv,6096,359,3002.641,3.5011647157526498,2.0874226328484515,4.201482697501314,-1.8964710309338209,-1.9941986616958332,0.0010516290130581,32.70434030242972,23.99347983811607,41.23753665797544,17.24405681985937,320,ok
B0007,103,24,1.5649820533392105,1.8806626717011388,first_n_median,83.21439442000612,normal,,0,06100.csv,6100,363,3012.0,3.500407285435189,2.0863200514042264,4.196165946742788,-1.8967768141795405,-1.9932029763532653,0.0024946169574364,32.74051962267582,24.069019867711653,41.21700308433066,17.14798321661901,321,ok
B0007,104,24,1.57497949984227,1.8806626717011388,first_n_median,83.74598611124846,normal,,0,06103.csv,6103,366,3020.11,3.507816455272743,2.0588247910323827,4.205246397279064,-1.9031485600103595,-1.99697276936168,0.0002870995994081,33.38712825139849,24.773284683784794,41.89753189273277,17.124247208947978,322,ok
B0007,105,24,1.5652811168780458,1.8806626717011388,first_n_median,83.23029644982441,normal,,0,06107.csv,6107,370,3002.172000000006,3.5025243992110107,2.007722684403967,4.201509838937999,-1.9028574663381215,-2.0040394709724123,0.0011258644840676,33.270627344923426,24.60432088403771,41.90270996402953,17.298389079991825,320,ok
B0007,106,24,1.559755497470126,1.8806626717011388,first_n_median,82.93648408830603,normal,,0,06111.csv,6111,374,2992.703,3.505155823274424,2.190682586389996,4.201909525379603,-1.8963219640753084,-2.0003771874564404,0.0012275375949171,33.115074143665915,24.423639542020226,41.48233804274523,17.058698500725008,319,ok
B0007,107,24,1.549897685670499,1.8806626717011388,first_n_median,82.41231715778945,normal,,0,06115.csv,6115,378,2964.468,3.4983646475135717,2.008435320437976,4.199865517000471,-1.908430732943726,-2.005293715624197,0.0010402847333103,32.90572814040102,24.19968791502018,41.6411622659972,17.44147435097702,316,ok
B0007,108,24,1.543877153134502,1.8806626717011388,first_n_median,82.09218890583924,normal,,0,06119.csv,6119,382,2983.375,3.500140843862166,2.164636064139996,4.200859733656452,-1.889754408573026,-1.9945472659822976,0.0003412651456227,32.953112654161664,24.11639369687997,41.433877603827945,17.317483906947974,318,ok
B0007,109,24,1.5450187488690073,1.8806626717011388,first_n_median,82.15289068674248,normal,,0,06123.csv,6123,386,2975.297,3.49909547013937,2.064742753691984,4.20162098338246,-1.8959167588975123,-1.9938553434941435,-0.0006483552972097,33.2282109237263,24.459092848668902,41.8543569979417,17.395264149272798,317,ok
B0007,110,24,1.5445940154102908,1.8806626717011388,first_n_median,82.1303064420979,normal,,0,06127.csv,6127,390,2974.9850000000006,3.5010357611640606,2.170172617792397,4.201149059944848,-1.889387844169526,-1.994538814315664,0.0027223591581976,33.361342590516294,24.609806274773607,41.78271326384125,17.172906989067645,317,ok
B0007,111,24,1.5343086721758876,1.8806626717011388,first_n_median,81.58340649086423,normal,,0,06131.csv,6131,394,2966.25,3.497212315865497,2.120750718982474,4.200810741834928,-1.8889185963670394,-2.0003871362753527,0.0017320639758289,33.12431679486816,24.334930769941984,41.62744766181303,17.292516891871045,316,ok
B0007,112,24,1.5287603942958483,1.8806626717011388,first_n_median,81.28838931614567,normal,,0,06135.csv,6135,398,2956.359,3.496089957852059,2.13627215665258,4.200373974181371,-1.8885071150010757,-1.996471333028226,0.0004949274212671,32.991553593266204,24.140776797393677,41.552128441464966,17.41135164407129,315,ok
B0007,113,24,1.5289260249179843,1.8806626717011388,first_n_median,81.29719635127368,normal,,0,06139.csv,6139,402,2956.344,3.495877119417779,2.093857236476905,4.201791474587699,-1.8888180820733198,-1.9936433250812409,0.0010239776284218,33.2318318845246,24.39166057089849,41.839167194182565,17.447506623284074,315,ok
B0007,114,24,1.529091650133123,1.8806626717011388,first_n_median,81.3060030988968,normal,,0,06143.csv,6143,406,2956.406,3.493116071455022,1.9959465760122976,4.20067023466464,-1.8887930414931369,-1.9952567240378405,0.0018837863099458,33.509812392094496,24.67206702561961,42.23998716092915,17.567920135309535,315,ok
B0007,115,24,1.5239059324661248,1.8806626717011388,first_n_median,81.03026424657472,normal,,0,06147.csv,6147,410,2947.266,3.492655946458748,2.0305769860653866,4.20021831736756,-1.888168080257056,-2.001090966399853,-0.0001323108239163,33.382402850667845,24.56852628281145,42.04090238497712,17.472376102165672,314,ok
B0007,116,24,1.5186675419100617,1.8806626717011388,first_n_median,80.75172463206083,normal,,0,06151.csv,6151,414,2937.984,3.49208824531703,2.0758803797636745,4.200674971032527,-1.887904907597145,-1.9951199234830208,0.0011947086906479,33.17829959346276,24.34305560390618,41.803429062834496,17.460373458928316,313,ok
B0007,117,24,1.5136482266426952,1.8806626717011388,first_n_median,80.48483385239611,normal,,0,06155.csv,6155,418,2929.125,3.490216477408044,2.079354904824249,4.200371214024706,-1.88773036624322,-1.995116853206629,0.0010653130649685,33.01591345323486,24.0993140682898,41.6886924602386,17.5893783919488,312,ok
B0007,118,24,1.5136050185229033,1.8806626717011388,first_n_median,80.48253635798406,normal,,0,06159.csv,6159,422,2928.454,3.4905931958620466,2.0585109366080414,4.200965645223048,-1.8878077163294118,-1.9949523118907797,0.0004787085189064,33.271000362987586,24.36377918362768,41.98817160118213,17.62439241755445,312,ok
B0007,119,24,1.5139470614867965,1.8806626717011388,first_n_median,80.50072372188721,normal,,0,06163.csv,6163,426,2929.375,3.4911419366203664,2.0253107306977376,4.201492773602507,-1.887674933393443,-1.994323430810411,0.0014011551714919,33.61966967517867,24.74466282559706,42.33252236723314,17.587859541636078,312,ok
B0007,120,24,1.5339599193158786,1.8806626717011388,first_n_median,81.56486234335406,normal,,0,06167.csv,6167,430,2946.031,3.49283645226053,2.0069579017420067,4.192768207316796,-1.901022727285377,-1.9935581248677676,0.0001912373509952,33.29697162630193,24.95875411585554,41.63553796804361,16.676783852188066,314,ok
B0007,121,24,1.5391372798653098,1.8806626717011388,first_n_median,81.84015682478002,normal,,0,06169.csv,6169,432,2955.438,3.5025157522808223,2.19792648712031,4.204602036514753,-1.8951144121477894,-2.002748484975491,0.0030058963802608,33.393130865360554,24.95211336056763,41.470498076928735,16.518384716361105,315,ok
B0007,122,24,1.5236247972838737,1.8806626717011388,first_n_median,81.01531551672106,normal,,0,06173.csv,6173,436,2937.625,3.4929535655988118,2.0299415196572554,4.200995491738166,-1.8941478117057606,-1.9944619397860408,0.0013222402114302,33.138207103628474,24.59206034022774,41.54038193238441,16.948321592156674,313,ok
B0007,123,24,1.5135813035589147,1.8806626717011388,first_n_median,80.48127536820925,normal,,0,06177.csv,6177,440,2929.078,3.491746263651725,2.117150391576778,4.201036137691208,-1.8875042014728927,-1.993640903324712,0.0019620386177833,32.84069778843796,24.21295183077047,41.13947017697289,16.92651834620242,312,ok
B0007,124,24,1.5077850749847914,1.8806626717011388,first_n_median,80.173073974023,normal,,0,06181.csv,6181,444,2918.375,3.490432264232957,2.130989905274772,4.200762329918291,-1.8871434043422721,-1.994011319738722,0.0007664599576748,32.75739655594484,24.08347032776052,41.09041922644824,17.00694889868772,311,ok
B0007,125,24,1.5031960676037333,1.8806626717011388,first_n_median,79.9290638466296,normal,,1,06185.csv,6185,448,2919.812,3.488861416967918,2.129431831748565,4.201013677167557,-1.8807630082774924,-1.9944414808648836,0.00122567742659,32.77234087259374,24.06336388722212,41.10034021580957,17.036976328587446,311,ok
B0007,126,24,1.497822059699588,1.8806626717011388,first_n_median,79.64331308520866,normal,,1,06189.csv,6189,452,2900.422,3.4891932104785104,2.164511453629433,4.200439147859412,-1.886419275237733,-1.992734445097276,0.0028159136812845,32.720417557744895,24.014672446811392,41.03075447325996,17.01608202644857,309,ok
B0007,127,24,1.492848534633516,1.8806626717011388,first_n_median,79.37885709632188,normal,,1,06193.csv,6193,456,2901.375,3.4878785713375917,2.1743012710834013,4.200264786461796,-1.8800039366336023,-1.994256304880574,0.0022981628295229,32.710022803073514,23.987947203431663,40.99688397371006,17.0089367702784,309,ok
B0007,128,24,1.492414389867026,1.8806626717011388,first_n_median,79.35577242659228,normal,,1,06197.csv,6197,460,2901.187,3.486430546073901,2.1928976284966537,4.200151660684939,-1.8733366537372407,-1.993300105892976,0.0016961980319279,32.62076759783716,23.86413247301575,40.88481342461614,17.02068095160039,309,ok
B0007,129,24,1.487482776538081,1.8806626717011388,first_n_median,79.09354499989038,normal,,1,06201.csv,6201,464,2891.64,3.4812572775226682,2.029849589914729,4.200453152662228,-1.879702248133121,-1.994355063355133,0.0003609582922841,32.57651826255201,23.796556329674623,41.09400879501426,17.29745246533964,308,ok
B0007,130,24,1.482535148640411,1.8806626717011388,first_n_median,78.83046603458106,normal,,1,06205.csv,6205,468,2882.906,3.4823550791204023,2.095949224783681,4.200291122451955,-1.8790751470067306,-1.9927610429233324,0.0001961097375452,32.58396494906228,23.788802856443372,41.01377835587309,17.22497549942972,307,ok
B0007,131,24,1.4827874322228984,1.8806626717011388,first_n_median,78.84388064562661,normal,,1,06209.csv,6209,472,2883.265,3.483507428628053,2.177723491219515,4.199877643371451,-1.8728728303565043,-1.9944391195904976,0.0015180809940599,32.623742674615976,23.82871891762843,40.90635248178393,17.077633564155498,307,ok
B0007,132,24,1.476971179775059,1.8806626717011388,first_n_median,78.53461452707393,normal,,1,06213.csv,6213,476,2882.969,3.478976541530706,2.056251340337525,4.200436806124781,-1.8726786421400126,-1.994379463643991,0.0005279711713773,32.58599202496769,23.743478109305848,41.06596192416311,17.322483814857264,307,ok
B0007,133,24,1.4819015554137276,1.8806626717011388,first_n_median,78.79677614238418,normal,,1,06217.csv,6217,480,2891.656,3.483501191305966,2.1512510632923165,4.193077426787744,-1.872734820116884,-1.992644974954703,0.0024042447038229,32.864544723781215,24.457169523678328,40.84520330629611,16.388033782617786,308,ok
B0007,134,24,1.4981366198874824,1.8806626717011388,first_n_median,79.66003911442314,normal,,1,06219.csv,6219,482,2901.25,3.4899701994096612,2.1693699073642034,4.203372086437543,-1.8800362373714223,-1.9933389783603288,0.000828308861303,33.079651096902374,24.575871874910508,41.12807910254104,16.55220722763053,309,ok
B0007,135,24,1.4820775214392872,1.8806626717011388,first_n_median,78.80613273930118,normal,,1,06221.csv,6221,484,2891.703,3.484801138956006,2.116759239247948,4.202065190134895,-1.8730214281226414,-1.9933817364068824,0.0030675311032014,32.932141650182686,24.32851203519328,41.094988453128494,16.766476417935213,308,ok
B0007,136,24,1.4771155312812152,1.8806626717011388,first_n_median,78.54229009315647,normal,,1,06225.csv,6225,488,2883.016,3.47835437960934,2.009424225590032,4.200086642861885,-1.8725486136074456,-1.9932411647857315,0.0030467354150696,32.755748003791545,24.08043303814577,41.11877573165318,17.03834269350741,307,ok
B0007,137,24,1.4720772783056488,1.8806626717011388,first_n_median,78.27439234352926,normal,,1,06229.csv,6229,492,2873.453,3.475694933923807,2.0034792344341588,4.199758658258613,-1.8724613181992062,-1.995591810750265,0.0021959636917793,32.52965474617847,23.77234297368613,40.98003499062696,17.207692016940833,306,ok
B0007,138,24,1.472248013656454,1.8806626717011388,first_n_median,78.2834708111021,normal,,1,06233.csv,6233,496,2874.031,3.481431873453954,2.172988732474185,4.199843161074874,-1.8659419458758726,-1.9935321227601952,0.0019190547671286,32.848065199041,24.13000363319517,41.017509953482886,16.887506320287716,306,ok
B0007,139,24,1.4670106672274663,1.8806626717011388,first_n_median,78.00498671569278,normal,,1,06237.csv,6237,500,2874.234,3.4796060336232353,2.087464676179042,4.200352076636086,-1.865786095147701,-1.9930538887372675,0.0021311239778481,33.072327061961936,24.398489581288885,41.299420742573055,16.90093116128417,306,ok
B0007,140,24,1.461767249533538,1.8806626717011388,first_n_median,77.72617979445022,normal,,1,06241.csv,6241,504,2864.984,3.47822589673296,2.110564313669325,4.200169604165679,-1.8654605849037513,-1.996737767854495,0.0025488236883237,32.85096451719535,24.15787591865575,41.105738037939375,16.947862119283624,305,ok
B0007,141,24,1.4566952670489708,1.8806626717011388,first_n_median,77.45648855418226,normal,,1,06245.csv,6245,508,2855.093,3.4743233868367187,2.0724687293779813,4.199911577879335,-1.865134613881632,-1.9940890874950363,0.0015365248744252,32.57230232995455,23.833084099928943,40.87704013237699,17.043956032448047,304,ok
B0007,142,24,1.451354972758956,1.8806626717011388,first_n_median,77.17253043822815,normal,,1,06249.csv,6249,512,2855.625,3.4737305453330443,2.1253826973270518,4.199564012073342,-1.858515986418667,-1.9932272893446616,0.0011522148915565,32.45068444176091,23.613836363374315,40.73021986226824,17.116383498893928,304,ok
B0007,143,24,1.451615926257375,1.8806626717011388,first_n_median,77.18640605251802,normal,,1,06253.csv,6253,516,2855.594,3.474812723214051,2.1147331324879475,4.199951033620322,-1.8588972649148483,-1.9966895581151056,0.0030918125678027,32.7394359440147,23.88537512458738,41.03226257370644,17.14688744911906,304,ok
B0007,144,24,1.4468161332173683,1.8806626717011388,first_n_median,76.93118787265885,normal,,1,06257.csv,6257,520,2847.437,3.476096426841386,2.1738445330859366,4.19995987158867,-1.8581969672334215,-1.9930274022141448,0.0029628405126883,32.775898242252914,24.02342893757079,40.89527781087817,16.87184887330738,303,ok
B0007,145,24,1.4467570607768785,1.8806626717011388,first_n_median,76.92804682873967,normal,,1,06261.csv,6261,524,2847.36,3.4686822529487804,1.9947266977360072,4.200414702164272,-1.8581200056254086,-1.9935942445664656,0.0006568763083351,32.5817324044051,23.75894434400727,41.02491521192672,17.26597086791945,303,ok
B0007,146,24,1.4413797481446793,1.8806626717011388,first_n_median,76.64212034585077,normal,,1,06265.csv,6265,528,2837.328,3.4661964701943586,2.0033802121225017,4.199552965128597,-1.8577209868352302,-1.994370314261552,0.0026276137551773,32.35021153014993,23.458006651239486,40.81596834579472,17.357961694555236,302,ok
B0007,147,24,1.4362456252208178,1.8806626717011388,first_n_median,76.36912492774013,normal,,1,06269.csv,6269,532,2837.281,3.468183423895935,2.116470909151213,4.199706970400125,-1.8512458354075154,-1.9938361784378091,0.0021315502195588,32.28754240914786,23.312450683066256,40.65138669632271,17.338936013256454,302,ok
B0007,148,24,1.4368154153924828,1.8806626717011388,first_n_median,76.39942223624945,normal,,1,06273.csv,6273,536,2838.515,3.4678606629897453,2.051877342511651,4.199300346769649,-1.8514531972432,-1.9942060517882436,0.0003083819002708,32.603239183227075,23.67192071435474,40.965385542419945,17.293464828065204,302,ok
B0007,149,24,1.4362945145860049,1.8806626717011388,first_n_median,76.37172450957492,normal,,1,06277.csv,6277,540,2828.328,3.4662499547181245,2.003221375307111,4.200086391757318,-1.8574211435317929,-1.993515247147098,0.0028170347777114,32.61208344144242,23.703251528067923,41.11319128215138,17.409939754083453,301,ok
B0007,150,24,1.4418575315878015,1.8806626717011388,first_n_median,76.66752540388227,normal,,1,06281.csv,6281,544,2838.265,3.462469269360201,1.9865974995249176,4.189989265375979,-1.857823928669184,-1.99378580594933,0.0021921104214289,32.26742656599958,23.32719332912165,40.78738321989129,17.46018989076964,302,ok
B0007,151,24,1.4672063484781797,1.8806626717011388,first_n_median,78.01539162528438,normal,,1,06284.csv,6284,547,2864.547,3.480518309485383,2.1908121182442706,4.202670619155847,-1.8658259561850365,-1.996213250941652,0.0023628760398125,32.637733704417855,23.97791363088396,40.73001188190229,16.75209825101833,305,ok
B0007,152,24,1.4518640367848883,1.8806626717011388,first_n_median,77.19959877076818,normal,,1,06288.csv,6288,551,2846.39,3.4723137993738336,2.033261415031626,4.199186500777735,-1.8647784241320746,-1.993458887321793,0.0012510749735953,32.665258715232376,23.91927093515108,40.990354594470126,17.071083659319047,303,ok
