dataset,column_name,role,dtype,non_null_count,missing_count,missing_percent,unique_count,is_numeric
uci_secom,feature_373,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_374,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_375,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_376,process_feature,float64,1565,2,0.12763241863433314,36,True
uci_secom,feature_377,process_feature,float64,1565,2,0.12763241863433314,31,True
uci_secom,feature_378,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_379,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_380,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_381,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_382,process_feature,float64,549,1018,64.96490108487556,29,True
uci_secom,feature_383,process_feature,float64,549,1018,64.96490108487556,525,True
uci_secom,feature_384,process_feature,float64,549,1018,64.96490108487556,536,True
uci_secom,feature_385,process_feature,float64,852,715,45.628589661774086,232,True
uci_secom,feature_386,process_feature,float64,1567,0,0.0,191,True
uci_secom,feature_387,process_feature,float64,1567,0,0.0,22,True
uci_secom,feature_388,process_feature,float64,1567,0,0.0,1564,True
uci_secom,feature_389,process_feature,float64,1567,0,0.0,92,True
uci_secom,feature_390,process_feature,float64,1567,0,0.0,1458,True
uci_secom,feature_391,process_feature,float64,1543,24,1.5315890236119976,183,True
uci_secom,feature_392,process_feature,float64,1567,0,0.0,109,True
uci_secom,feature_393,process_feature,float64,1567,0,0.0,953,True
uci_secom,feature_394,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_395,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_396,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_397,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_398,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_399,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_400,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_401,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_402,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_403,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_404,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_405,process_feature,float64,1559,8,0.5105296745373326,228,True
uci_secom,feature_406,process_feature,float64,1559,8,0.5105296745373326,335,True
uci_secom,feature_407,process_feature,float64,1559,8,0.5105296745373326,331,True
uci_secom,feature_408,process_feature,float64,1562,5,0.3190810465858328,593,True
uci_secom,feature_409,process_feature,float64,1561,6,0.3828972559029994,1548,True
uci_secom,feature_410,process_feature,float64,1560,7,0.4467134652201659,1545,True
uci_secom,feature_411,process_feature,float64,1553,14,0.8934269304403318,509,True
uci_secom,feature_412,process_feature,float64,1553,14,0.8934269304403318,518,True
uci_secom,feature_413,process_feature,float64,1553,14,0.8934269304403318,518,True
uci_secom,feature_414,process_feature,float64,1553,14,0.8934269304403318,1,True
uci_secom,feature_415,process_feature,float64,1553,14,0.8934269304403318,513,True
uci_secom,feature_416,process_feature,float64,1558,9,0.574345883854499,510,True
uci_secom,feature_417,process_feature,float64,1565,2,0.12763241863433314,1551,True
uci_secom,feature_418,process_feature,float64,1565,2,0.12763241863433314,1051,True
uci_secom,feature_419,process_feature,float64,1565,2,0.12763241863433314,851,True
uci_secom,feature_420,process_feature,float64,1565,2,0.12763241863433314,1514,True
uci_secom,feature_421,process_feature,float64,1565,2,0.12763241863433314,1534,True
uci_secom,feature_422,process_feature,float64,1564,3,0.1914486279514997,1,True
uci_secom,feature_423,process_feature,float64,1564,3,0.1914486279514997,1563,True
uci_secom,feature_424,process_feature,float64,1564,3,0.1914486279514997,1529,True
uci_secom,feature_425,process_feature,float64,1564,3,0.1914486279514997,1540,True
uci_secom,feature_426,process_feature,float64,1564,3,0.1914486279514997,1481,True
uci_secom,feature_427,process_feature,float64,1564,3,0.1914486279514997,1538,True
uci_secom,feature_428,process_feature,float64,1557,10,0.6381620931716656,404,True
uci_secom,feature_429,process_feature,float64,1567,0,0.0,1542,True
uci_secom,feature_430,process_feature,float64,1565,2,0.12763241863433314,1551,True
uci_secom,feature_431,process_feature,float64,1565,2,0.12763241863433314,1553,True
uci_secom,feature_432,process_feature,float64,1565,2,0.12763241863433314,1503,True
uci_secom,feature_433,process_feature,float64,1565,2,0.12763241863433314,1371,True
uci_secom,feature_434,process_feature,float64,1565,2,0.12763241863433314,1537,True
uci_secom,feature_435,process_feature,float64,1565,2,0.12763241863433314,1524,True
uci_secom,feature_436,process_feature,float64,1565,2,0.12763241863433314,1539,True
uci_secom,feature_437,process_feature,float64,1565,2,0.12763241863433314,1495,True
uci_secom,feature_438,process_feature,float64,1565,2,0.12763241863433314,967,True
uci_secom,feature_439,process_feature,float64,1565,2,0.12763241863433314,1550,True
uci_secom,feature_440,process_feature,float64,1565,2,0.12763241863433314,1557,True
uci_secom,feature_441,process_feature,float64,1566,1,0.06381620931716657,325,True
uci_secom,feature_442,process_feature,float64,1566,1,0.06381620931716657,335,True
uci_secom,feature_443,process_feature,float64,1566,1,0.06381620931716657,330,True
uci_secom,feature_444,process_feature,float64,1566,1,0.06381620931716657,325,True
uci_secom,feature_445,process_feature,float64,1566,1,0.06381620931716657,329,True
uci_secom,feature_446,process_feature,float64,1566,1,0.06381620931716657,338,True
uci_secom,feature_447,process_feature,float64,1566,1,0.06381620931716657,317,True
uci_secom,feature_448,process_feature,float64,1566,1,0.06381620931716657,326,True
uci_secom,feature_449,process_feature,float64,1543,24,1.5315890236119976,1,True
uci_secom,feature_450,process_feature,float64,1543,24,1.5315890236119976,1,True
uci_secom,feature_451,process_feature,float64,1566,1,0.06381620931716657,1,True
uci_secom,feature_452,process_feature,float64,1566,1,0.06381620931716657,1518,True
uci_secom,feature_453,process_feature,float64,1566,1,0.06381620931716657,1550,True
uci_secom,feature_454,process_feature,float64,1566,1,0.06381620931716657,1555,True
uci_secom,feature_455,process_feature,float64,1566,1,0.06381620931716657,1527,True
uci_secom,feature_456,process_feature,float64,1566,1,0.06381620931716657,1551,True
uci_secom,feature_457,process_feature,float64,1566,1,0.06381620931716657,1547,True
uci_secom,feature_458,process_feature,float64,1566,1,0.06381620931716657,1,True
uci_secom,feature_459,process_feature,float64,1566,1,0.06381620931716657,1518,True
uci_secom,feature_460,process_feature,float64,1566,1,0.06381620931716657,1564,True
uci_secom,feature_461,process_feature,float64,1566,1,0.06381620931716657,1,True
uci_secom,feature_462,process_feature,float64,1563,4,0.2552648372686663,1,True
uci_secom,feature_463,process_feature,float64,1563,4,0.2552648372686663,1,True
uci_secom,feature_464,process_feature,float64,1563,4,0.2552648372686663,1,True
uci_secom,feature_465,process_feature,float64,1563,4,0.2552648372686663,1,True
uci_secom,feature_466,process_feature,float64,1563,4,0.2552648372686663,1,True
uci_secom,feature_467,process_feature,float64,1563,4,0.2552648372686663,417,True
uci_secom,feature_468,process_feature,float64,1560,7,0.4467134652201659,1317,True
uci_secom,feature_469,process_feature,float64,1561,6,0.3828972559029994,1514,True
uci_secom,feature_470,process_feature,float64,1561,6,0.3828972559029994,1547,True
uci_secom,feature_471,process_feature,float64,1561,6,0.3828972559029994,1552,True
uci_secom,feature_472,process_feature,float64,1560,7,0.4467134652201659,1560,True
uci_secom,feature_473,process_feature,float64,1560,7,0.4467134652201659,1558,True
uci_secom,feature_474,process_feature,float64,1560,7,0.4467134652201659,1559,True
uci_secom,feature_475,process_feature,float64,1561,6,0.3828972559029994,1526,True
uci_secom,feature_476,process_feature,float64,1561,6,0.3828972559029994,1559,True
uci_secom,feature_477,process_feature,float64,1561,6,0.3828972559029994,1537,True
uci_secom,feature_478,process_feature,float64,1561,6,0.3828972559029994,2,True
uci_secom,feature_479,process_feature,float64,1561,6,0.3828972559029994,1507,True
uci_secom,feature_480,process_feature,float64,1561,6,0.3828972559029994,1560,True
uci_secom,feature_481,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_482,process_feature,float64,1543,24,1.5315890236119976,1062,True
uci_secom,feature_483,process_feature,float64,1543,24,1.5315890236119976,1402,True
uci_secom,feature_484,process_feature,float64,1543,24,1.5315890236119976,1324,True
uci_secom,feature_485,process_feature,float64,1543,24,1.5315890236119976,1358,True
uci_secom,feature_486,process_feature,float64,1543,24,1.5315890236119976,1039,True
uci_secom,feature_487,process_feature,float64,1543,24,1.5315890236119976,1199,True
uci_secom,feature_488,process_feature,float64,1543,24,1.5315890236119976,1314,True
uci_secom,feature_489,process_feature,float64,1543,24,1.5315890236119976,1344,True
uci_secom,feature_490,process_feature,float64,1566,1,0.06381620931716657,1562,True
uci_secom,feature_491,process_feature,float64,1555,12,0.7657945118059988,472,True
uci_secom,feature_492,process_feature,float64,226,1341,85.57753669432036,226,True
uci_secom,feature_493,process_feature,float64,1567,0,0.0,572,True
uci_secom,feature_494,process_feature,float64,1567,0,0.0,894,True
uci_secom,feature_495,process_feature,float64,1567,0,0.0,964,True
uci_secom,feature_496,process_feature,float64,1516,51,3.2546266751754946,1510,True
uci_secom,feature_497,process_feature,float64,1516,51,3.2546266751754946,1509,True
uci_secom,feature_498,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_499,process_feature,float64,1565,2,0.12763241863433314,703,True
uci_secom,feature_500,process_feature,float64,1565,2,0.12763241863433314,648,True
uci_secom,feature_501,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_502,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_503,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_504,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_505,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_506,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_507,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_508,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_509,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_510,process_feature,float64,1565,2,0.12763241863433314,1498,True
uci_secom,feature_511,process_feature,float64,1565,2,0.12763241863433314,586,True
uci_secom,feature_512,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_513,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_514,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_515,process_feature,float64,1561,6,0.3828972559029994,1,True
uci_secom,feature_516,process_feature,float64,549,1018,64.96490108487556,498,True
uci_secom,feature_517,process_feature,float64,549,1018,64.96490108487556,543,True
uci_secom,feature_518,process_feature,float64,549,1018,64.96490108487556,542,True
uci_secom,feature_519,process_feature,float64,852,715,45.628589661774086,836,True
uci_secom,feature_520,process_feature,float64,1567,0,0.0,1536,True
uci_secom,feature_521,process_feature,float64,1567,0,0.0,9,True
uci_secom,feature_522,process_feature,float64,1567,0,0.0,1562,True
uci_secom,feature_523,process_feature,float64,1567,0,0.0,1040,True
uci_secom,feature_524,process_feature,float64,1567,0,0.0,1543,True
uci_secom,feature_525,process_feature,float64,1543,24,1.5315890236119976,1526,True
uci_secom,feature_526,process_feature,float64,1567,0,0.0,1514,True
uci_secom,feature_527,process_feature,float64,1567,0,0.0,1549,True
uci_secom,feature_528,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_529,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_530,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_531,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_532,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_533,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_534,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_535,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_536,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_537,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_538,process_feature,float64,1558,9,0.574345883854499,1,True
uci_secom,feature_539,process_feature,float64,1559,8,0.5105296745373326,333,True
uci_secom,feature_540,process_feature,float64,1559,8,0.5105296745373326,336,True
uci_secom,feature_541,process_feature,float64,1559,8,0.5105296745373326,336,True
uci_secom,feature_542,process_feature,float64,1565,2,0.12763241863433314,102,True
uci_secom,feature_543,process_feature,float64,1565,2,0.12763241863433314,71,True
uci_secom,feature_544,process_feature,float64,1565,2,0.12763241863433314,21,True
uci_secom,feature_545,process_feature,float64,1565,2,0.12763241863433314,273,True
uci_secom,feature_546,process_feature,float64,1307,260,16.592214422463307,1047,True
uci_secom,feature_547,process_feature,float64,1307,260,16.592214422463307,1023,True
uci_secom,feature_548,process_feature,float64,1307,260,16.592214422463307,964,True
uci_secom,feature_549,process_feature,float64,1307,260,16.592214422463307,1048,True
uci_secom,feature_550,process_feature,float64,1307,260,16.592214422463307,747,True
uci_secom,feature_551,process_feature,float64,1307,260,16.592214422463307,213,True
uci_secom,feature_552,process_feature,float64,1307,260,16.592214422463307,973,True
uci_secom,feature_553,process_feature,float64,1307,260,16.592214422463307,1077,True
uci_secom,feature_554,process_feature,float64,1307,260,16.592214422463307,1000,True
uci_secom,feature_555,process_feature,float64,1307,260,16.592214422463307,1085,True
uci_secom,feature_556,process_feature,float64,1307,260,16.592214422463307,1070,True
uci_secom,feature_557,process_feature,float64,1307,260,16.592214422463307,1062,True
uci_secom,feature_558,process_feature,float64,1566,1,0.06381620931716657,365,True
uci_secom,feature_559,process_feature,float64,1566,1,0.06381620931716657,399,True
uci_secom,feature_560,process_feature,float64,1566,1,0.06381620931716657,345,True
uci_secom,feature_561,process_feature,float64,1566,1,0.06381620931716657,414,True
uci_secom,feature_562,process_feature,float64,1294,273,17.42182514358647,873,True
uci_secom,feature_563,process_feature,float64,1294,273,17.42182514358647,785,True
uci_secom,feature_564,process_feature,float64,1294,273,17.42182514358647,581,True
uci_secom,feature_565,process_feature,float64,1294,273,17.42182514358647,753,True
uci_secom,feature_566,process_feature,float64,1294,273,17.42182514358647,887,True
uci_secom,feature_567,process_feature,float64,1294,273,17.42182514358647,619,True
uci_secom,feature_568,process_feature,float64,1294,273,17.42182514358647,887,True
uci_secom,feature_569,process_feature,float64,1294,273,17.42182514358647,897,True
uci_secom,feature_570,process_feature,float64,1567,0,0.0,814,True
uci_secom,feature_571,process_feature,float64,1567,0,0.0,811,True
uci_secom,feature_572,process_feature,float64,1567,0,0.0,518,True
uci_secom,feature_573,process_feature,float64,1567,0,0.0,754,True
uci_secom,feature_574,process_feature,float64,1567,0,0.0,830,True
uci_secom,feature_575,process_feature,float64,1567,0,0.0,599,True
uci_secom,feature_576,process_feature,float64,1567,0,0.0,820,True
uci_secom,feature_577,process_feature,float64,1567,0,0.0,851,True
uci_secom,feature_578,process_feature,float64,618,949,60.561582641991066,322,True
uci_secom,feature_579,process_feature,float64,618,949,60.561582641991066,260,True
uci_secom,feature_580,process_feature,float64,618,949,60.561582641991066,120,True
uci_secom,feature_581,process_feature,float64,618,949,60.561582641991066,611,True
uci_secom,feature_582,process_feature,float64,1566,1,0.06381620931716657,171,True
uci_secom,feature_583,process_feature,float64,1566,1,0.06381620931716657,227,True
uci_secom,feature_584,process_feature,float64,1566,1,0.06381620931716657,68,True
uci_secom,feature_585,process_feature,float64,1566,1,0.06381620931716657,1502,True
uci_secom,feature_586,process_feature,float64,1566,1,0.06381620931716657,322,True
uci_secom,feature_587,process_feature,float64,1566,1,0.06381620931716657,260,True
uci_secom,feature_588,process_feature,float64,1566,1,0.06381620931716657,120,True
uci_secom,feature_589,process_feature,float64,1566,1,0.06381620931716657,611,True
