battery_id,cycle_index,ambient_temperature_c,discharge_capacity_ah,reference_capacity_ah,reference_capacity_method,capacity_retention_percent,retention_quality_flag,internal_resistance_ohm,failed,source_filename,uid,test_id
B0007,124,24,1.5077850749847914,1.8806626717011388,first_n_median,80.173073974023,normal,,0,06181.csv,6181,444
B0007,125,24,1.5031960676037333,1.8806626717011388,first_n_median,79.9290638466296,normal,,1,06185.csv,6185,448
B0007,126,24,1.497822059699588,1.8806626717011388,first_n_median,79.64331308520866,normal,,1,06189.csv,6189,452
B0007,127,24,1.492848534633516,1.8806626717011388,first_n_median,79.37885709632188,normal,,1,06193.csv,6193,456
B0007,128,24,1.492414389867026,1.8806626717011388,first_n_median,79.35577242659228,normal,,1,06197.csv,6197,460
B0007,129,24,1.487482776538081,1.8806626717011388,first_n_median,79.09354499989038,normal,,1,06201.csv,6201,464
B0007,130,24,1.482535148640411,1.8806626717011388,first_n_median,78.83046603458106,normal,,1,06205.csv,6205,468
B0007,131,24,1.4827874322228984,1.8806626717011388,first_n_median,78.84388064562661,normal,,1,06209.csv,6209,472
B0007,132,24,1.476971179775059,1.8806626717011388,first_n_median,78.53461452707393,normal,,1,06213.csv,6213,476
B0007,133,24,1.4819015554137276,1.8806626717011388,first_n_median,78.79677614238418,normal,,1,06217.csv,6217,480
B0007,134,24,1.4981366198874824,1.8806626717011388,first_n_median,79.66003911442314,normal,,1,06219.csv,6219,482
B0007,135,24,1.4820775214392872,1.8806626717011388,first_n_median,78.80613273930118,normal,,1,06221.csv,6221,484
B0007,136,24,1.4771155312812152,1.8806626717011388,first_n_median,78.54229009315647,normal,,1,06225.csv,6225,488
B0007,137,24,1.4720772783056488,1.8806626717011388,first_n_median,78.27439234352926,normal,,1,06229.csv,6229,492
B0007,138,24,1.472248013656454,1.8806626717011388,first_n_median,78.2834708111021,normal,,1,06233.csv,6233,496
B0007,139,24,1.4670106672274663,1.8806626717011388,first_n_median,78.00498671569278,normal,,1,06237.csv,6237,500
B0007,140,24,1.461767249533538,1.8806626717011388,first_n_median,77.72617979445022,normal,,1,06241.csv,6241,504
B0007,141,24,1.4566952670489708,1.8806626717011388,first_n_median,77.45648855418226,normal,,1,06245.csv,6245,508
B0007,142,24,1.451354972758956,1.8806626717011388,first_n_median,77.17253043822815,normal,,1,06249.csv,6249,512
B0007,143,24,1.451615926257375,1.8806626717011388,first_n_median,77.18640605251802,normal,,1,06253.csv,6253,516
B0007,144,24,1.4468161332173683,1.8806626717011388,first_n_median,76.93118787265885,normal,,1,06257.csv,6257,520
B0007,145,24,1.4467570607768785,1.8806626717011388,first_n_median,76.92804682873967,normal,,1,06261.csv,6261,524
B0007,146,24,1.4413797481446793,1.8806626717011388,first_n_median,76.64212034585077,normal,,1,06265.csv,6265,528
B0007,147,24,1.4362456252208178,1.8806626717011388,first_n_median,76.36912492774013,normal,,1,06269.csv,6269,532
B0007,148,24,1.4368154153924828,1.8806626717011388,first_n_median,76.39942223624945,normal,,1,06273.csv,6273,536
B0007,149,24,1.4362945145860049,1.8806626717011388,first_n_median,76.37172450957492,normal,,1,06277.csv,6277,540
B0007,150,24,1.4418575315878015,1.8806626717011388,first_n_median,76.66752540388227,normal,,1,06281.csv,6281,544
B0007,151,24,1.4672063484781797,1.8806626717011388,first_n_median,78.01539162528438,normal,,1,06284.csv,6284,547
B0007,152,24,1.4518640367848883,1.8806626717011388,first_n_median,77.19959877076818,normal,,1,06288.csv,6288,551
B0007,153,24,1.44713797527485,1.8806626717011388,first_n_median,76.94830109888089,normal,,1,06292.csv,6292,555
B0007,154,24,1.441790586562399,1.8806626717011388,first_n_median,76.6639657529991,normal,,1,06296.csv,6296,559
B0007,155,24,1.431630947911111,1.8806626717011388,first_n_median,76.1237498597311,normal,,1,06300.csv,6300,563
B0007,156,24,1.4318084249673686,1.8806626717011388,first_n_median,76.13318680230078,normal,,1,06304.csv,6304,567
B0007,157,24,1.4262562585106868,1.8806626717011388,first_n_median,75.83796286128111,normal,,1,06308.csv,6308,571
B0007,158,24,1.4260877528924911,1.8806626717011388,first_n_median,75.82900295471566,normal,,1,06312.csv,6312,575
B0007,159,24,1.4212633510031694,1.8806626717011388,first_n_median,75.57247625474358,normal,,1,06316.csv,6316,579
B0007,160,24,1.4163272748795108,1.8806626717011388,first_n_median,75.31001152898851,normal,,1,06320.csv,6320,583
B0007,161,24,1.4165781829175994,1.8806626717011388,first_n_median,75.32335299856005,normal,,1,06324.csv,6324,587
B0007,162,24,1.4108401729425175,1.8806626717011388,first_n_median,75.01824724719788,normal,,1,06328.csv,6328,591
B0007,163,24,1.4109949628347804,1.8806626717011388,first_n_median,75.02647785094155,normal,,1,06332.csv,6332,595
B0007,164,24,1.40617142903988,1.8806626717011388,first_n_median,74.7699973099343,normal,,1,06336.csv,6336,599
B0007,165,24,1.4063358479692922,1.8806626717011388,first_n_median,74.77873991603194,normal,,1,06340.csv,6340,603
B0007,166,24,1.4004552399066514,1.8806626717011388,first_n_median,74.46605183267026,normal,,1,06344.csv,6344,607
B0007,167,24,1.4217865046055154,1.8806626717011388,first_n_median,75.60029376876234,normal,,1,06348.csv,6348,611
B0007,168,24,1.4324552720625434,1.8806626717011388,first_n_median,76.16758143909068,normal,,1,06350.csv,6350,613
B0018,1,24,1.8550045207910817,1.8396018424355425,first_n_median,100.83728326424955,normal,,0,06355.csv,6355,2
B0018,2,24,1.8431955317089987,1.8396018424355425,first_n_median,100.19535147174557,normal,,0,06359.csv,6359,6
B0018,3,24,1.8396018424355425,1.8396018424355425,first_n_median,100.0,normal,,0,06363.csv,6363,10
B0018,4,24,1.8306736044962053,1.8396018424355425,first_n_median,99.51466465550412,normal,,0,06367.csv,6367,14
B0018,5,24,1.8327002069419656,1.8396018424355425,first_n_median,99.62482993143563,normal,,0,06370.csv,6370,17
B0018,6,24,1.8285288846046388,1.8396018424355425,first_n_median,99.39807856376989,normal,,0,06372.csv,6372,19
B0018,7,24,1.8212011895697924,1.8396018424355425,first_n_median,98.99974807367073,normal,,0,06374.csv,6374,21
B0018,8,24,1.815170010643328,1.8396018424355425,first_n_median,98.67189566629983,normal,,0,06376.csv,6376,23
B0018,9,24,1.8042980520967649,1.8396018424355425,first_n_median,98.0809004685472,normal,,0,06379.csv,6379,26
B0018,10,24,1.8231002302844224,1.8396018424355425,first_n_median,99.10297914633132,normal,,0,06382.csv,6382,29
B0018,11,24,1.8121253520255491,1.8396018424355425,first_n_median,98.5063892753219,normal,,0,06384.csv,6384,31
B0018,12,24,1.8046916382117768,1.8396018424355425,first_n_median,98.10229564797858,normal,,0,06386.csv,6386,33
B0018,13,24,1.790844349786295,1.8396018424355425,first_n_median,97.34956274099535,normal,,0,06388.csv,6388,35
B0018,14,24,1.783470722841926,1.8396018424355425,first_n_median,96.94873541117454,normal,,0,06391.csv,6391,38
B0018,15,24,1.7809386125310702,1.8396018424355425,first_n_median,96.81109093548173,normal,,0,06394.csv,6394,41
B0018,16,24,1.771209039672698,1.8396018424355425,first_n_median,96.28219535416991,normal,,0,06396.csv,6396,43
B0018,17,24,1.7686303996707076,1.8396018424355425,first_n_median,96.1420215435927,normal,,0,06398.csv,6398,45
B0018,18,24,1.7536304801917124,1.8396018424355425,first_n_median,95.32663208632101,normal,,0,06400.csv,6400,47
B0018,19,24,1.7462197416415093,1.8396018424355425,first_n_median,94.9237873848615,normal,,0,06403.csv,6403,50
B0018,20,24,1.7376647337053737,1.8396018424355425,first_n_median,94.45874066992621,normal,,0,06406.csv,6406,53
B0018,21,24,1.7315166735475835,1.8396018424355425,first_n_median,94.12453464686361,normal,,0,06408.csv,6408,55
B0018,22,24,1.7085949894470602,1.8396018424355425,first_n_median,92.87852132094869,normal,,0,06410.csv,6410,57
B0018,23,24,1.711469957068211,1.8396018424355425,first_n_median,93.03480337910017,normal,,0,06412.csv,6412,59
B0018,24,24,1.7075021373272627,1.8396018424355425,first_n_median,92.81911432892532,normal,,0,06415.csv,6415,62
B0018,25,24,1.7492382064360228,1.8396018424355425,first_n_median,95.08786989037353,normal,,0,06418.csv,6418,65
B0018,26,24,1.7327697147429957,1.8396018424355425,first_n_median,94.19264945119285,normal,,0,06420.csv,6420,67
B0018,27,24,1.7222313328292376,1.8396018424355425,first_n_median,93.61978734208527,normal,,0,06422.csv,6422,69
B0018,28,24,1.711846298984729,1.8396018424355425,first_n_median,93.05526117098951,normal,,0,06424.csv,6424,71
B0018,29,24,1.699267835126687,1.8396018424355425,first_n_median,92.37150104595133,normal,,0,06427.csv,6427,74
B0018,30,24,1.6940366439243106,1.8396018424355425,first_n_median,92.08713564243278,normal,,0,06430.csv,6430,77
B0018,31,24,1.6819027078768087,1.8396018424355425,first_n_median,91.42753986645567,normal,,0,06432.csv,6432,79
B0018,32,24,1.6769770618433686,1.8396018424355425,first_n_median,91.15978377272842,normal,,0,06434.csv,6434,81
B0018,33,24,1.6655229306478936,1.8396018424355425,first_n_median,90.53714190907871,normal,,0,06436.csv,6436,83
B0018,34,24,1.6571924575832084,1.8396018424355425,first_n_median,90.08430081746206,normal,,0,06439.csv,6439,86
B0018,35,24,1.6482241555294048,1.8396018424355425,first_n_median,89.59678760417184,normal,,0,06442.csv,6442,89
B0018,36,24,1.6387701497987262,1.8396018424355425,first_n_median,89.0828717386516,normal,,0,06444.csv,6444,91
B0018,37,24,1.6276486907262062,1.8396018424355425,first_n_median,88.47831379486331,normal,,0,06446.csv,6446,93
B0018,38,24,1.62215370227252,1.8396018424355425,first_n_median,88.17960848119549,normal,,0,06448.csv,6448,95
B0018,39,24,1.6140066510467586,1.8396018424355425,first_n_median,87.73673812534852,normal,,0,06451.csv,6451,98
B0018,40,24,1.6760516154424625,1.8396018424355425,first_n_median,91.1094768867731,normal,,0,06454.csv,6454,101
B0018,41,24,1.649300642552199,1.8396018424355425,first_n_median,89.65530499624886,normal,,0,06456.csv,6456,103
B0018,42,24,1.63238299185809,1.8396018424355425,first_n_median,88.7356684583929,normal,,0,06458.csv,6458,105
B0018,43,24,1.6164159719025777,1.8396018424355425,first_n_median,87.86770781673725,normal,,0,06460.csv,6460,107
B0018,44,24,1.6109028378249377,1.8396018424355425,first_n_median,87.56801611440991,normal,,0,06463.csv,6463,110
B0018,45,24,1.5954638693695655,1.8396018424355425,first_n_median,86.72876013525023,normal,,0,06466.csv,6466,113
B0018,46,24,1.726707440085764,1.8396018424355425,first_n_median,93.86310669267912,normal,,0,06469.csv,6469,116
B0018,47,24,1.7165673917429751,1.8396018424355425,first_n_median,93.31189783275734,normal,,0,06471.csv,6471,118
B0018,48,24,1.6958235570934848,1.8396018424355425,first_n_median,92.18427150781159,normal,,0,06473.csv,6473,120
B0018,49,24,1.6777783190792557,1.8396018424355425,first_n_median,91.20333978672035,normal,,0,06475.csv,6475,122
B0018,50,24,1.6606586897774192,1.8396018424355425,first_n_median,90.27272377477013,normal,,0,06477.csv,6477,124
B0018,51,24,1.6664109274827466,1.8396018424355425,first_n_median,90.58541305201675,normal,,0,06480.csv,6480,127
B0018,52,24,1.6468336174407805,1.8396018424355425,first_n_median,89.52119852524466,normal,,0,06482.csv,6482,129
B0018,53,24,1.6257639928779952,1.8396018424355425,first_n_median,88.37586239452574,normal,,0,06484.csv,6484,131
B0018,54,24,1.6121577411874597,1.8396018424355425,first_n_median,87.63623214537783,normal,,0,06486.csv,6486,133
B0018,55,24,1.6057366823755344,1.8396018424355425,first_n_median,87.28718602769054,normal,,0,06488.csv,6488,135
B0018,56,24,1.673645314879889,1.8396018424355425,first_n_median,90.97867137728373,normal,,0,06493.csv,6493,140
B0018,57,24,1.6404348572349936,1.8396018424355425,first_n_median,89.17336455062137,normal,,0,06495.csv,6495,142
B0018,58,24,1.6132653317422077,1.8396018424355425,first_n_median,87.69644031266698,normal,,0,06497.csv,6497,144
B0018,59,24,1.5920964324686278,1.8396018424355425,first_n_median,86.5457076494754,normal,,0,06499.csv,6499,146
B0018,60,24,1.5866011820698824,1.8396018424355425,first_n_median,86.24698809658183,normal,,0,06502.csv,6502,149
B0018,61,24,1.580076649033625,1.8396018424355425,first_n_median,85.89231716259216,normal,,0,06505.csv,6505,152
B0018,62,24,1.5641732953289167,1.8396018424355425,first_n_median,85.02781739216069,normal,,0,06507.csv,6507,154
B0018,63,24,1.555618272193922,1.8396018424355425,first_n_median,84.56276985102167,normal,,0,06509.csv,6509,156
B0018,64,24,1.5402045278637395,1.8396018424355425,first_n_median,83.72488504493909,normal,,0,06511.csv,6511,158
B0018,65,24,1.5321613015959863,1.8396018424355425,first_n_median,83.28765857113298,normal,,0,06514.csv,6514,161
B0018,66,24,1.5316232403693415,1.8396018424355425,first_n_median,83.25840978401867,normal,,0,06517.csv,6517,164
B0018,67,24,1.5222595950771978,1.8396018424355425,first_n_median,82.74940587479522,normal,,0,06519.csv,6519,166
B0018,68,24,1.5065267126851285,1.8396018424355425,first_n_median,81.89417285484782,normal,,0,06521.csv,6521,168
B0018,69,24,1.5014219556532926,1.8396018424355425,first_n_median,81.61668036087003,normal,,0,06523.csv,6523,170
B0018,70,24,1.4963534117486457,1.8396018424355425,first_n_median,81.34115639760108,normal,,0,06526.csv,6526,173
B0018,71,24,1.5334262000312422,1.8396018424355425,first_n_median,83.35641793014629,normal,,0,06529.csv,6529,176
B0018,72,24,1.523845267514426,1.8396018424355425,first_n_median,82.83560237670396,normal,,0,06531.csv,6531,178
B0018,73,24,1.501192099426124,1.8396018424355425,first_n_median,81.60418547084186,normal,,0,06533.csv,6533,180
B0018,74,24,1.492417671450291,1.8396018424355425,first_n_median,81.1272111727396,normal,,0,06535.csv,6535,182
B0018,75,24,1.483323851940123,1.8396018424355425,first_n_median,80.63287488211445,normal,,0,06537.csv,6537,184
B0018,76,24,1.4807376792294196,1.8396018424355425,first_n_median,80.49229159658786,normal,,0,06540.csv,6540,187
B0018,77,24,1.4735077809902477,1.8396018424355425,first_n_median,80.09927730010293,normal,,0,06542.csv,6542,189
B0018,78,24,1.46801928526661,1.8396018424355425,first_n_median,79.80092492857175,normal,,1,06544.csv,6544,191
B0018,79,24,1.458092355711902,1.8396018424355425,first_n_median,79.26130111836915,normal,,1,06546.csv,6546,193
B0018,80,24,1.44786609888914,1.8396018424355425,first_n_median,78.7054060009114,normal,,1,06549.csv,6549,196
B0018,81,24,1.4527808777541982,1.8396018424355425,first_n_median,78.97257135983227,normal,,1,06552.csv,6552,199
B0018,82,24,1.4425356364492432,1.8396018424355425,first_n_median,78.41564425372594,normal,,1,06554.csv,6554,201
B0018,83,24,1.4392712877203313,1.8396018424355425,first_n_median,78.23819559860881,normal,,1,06556.csv,6556,203
B0018,84,24,1.4286475681888218,1.8396018424355425,first_n_median,77.66069457167767,normal,,1,06558.csv,6558,205
B0018,85,24,1.4249026750004896,1.8396018424355425,first_n_median,77.45712371727072,normal,,1,06561.csv,6561,208
B0018,86,24,1.4698115324524124,1.8396018424355425,first_n_median,79.89835074890195,normal,,1,06564.csv,6564,211
B0018,87,24,1.4525819651050202,1.8396018424355425,first_n_median,78.96175854998455,normal,,1,06566.csv,6566,213
B0018,88,24,1.442834198908794,1.8396018424355425,first_n_median,78.43187398630523,normal,,1,06568.csv,6568,215
B0018,89,24,1.428376058807949,1.8396018424355425,first_n_median,77.64593543333537,normal,,1,06570.csv,6570,217
B0018,90,24,1.4154547844370715,1.8396018424355425,first_n_median,76.94354026972918,normal,,1,06572.csv,6572,219
B0018,91,24,1.454576670077708,1.8396018424355425,first_n_median,79.07018989239106,normal,,1,06575.csv,6575,222
B0018,92,24,1.4283179548274056,1.8396018424355425,first_n_median,77.64277692483623,normal,,1,06577.csv,6577,224
B0018,93,24,1.4197026883204058,1.8396018424355425,first_n_median,77.17445457875762,normal,,1,06579.csv,6579,226
B0018,94,24,1.4155606630306516,1.8396018424355425,first_n_median,76.94929578655557,normal,,1,06581.csv,6581,228
B0018,95,24,1.405680035419228,1.8396018424355425,first_n_median,76.41218893095784,normal,,1,06584.csv,6584,231
B0018,96,24,1.4084461071166137,1.8396018424355425,first_n_median,76.56255145145431,normal,,1,06587.csv,6587,234
B0018,97,24,1.3968547782872414,1.8396018424355425,first_n_median,75.93245158082003,normal,,1,06589.csv,6589,236
B0018,98,24,1.3935670371440676,1.8396018424355425,first_n_median,75.75373132367889,normal,,1,06591.csv,6591,238
B0018,99,24,1.3893644292809475,1.8396018424355425,first_n_median,75.52527928769072,normal,,1,06593.csv,6593,240
B0018,100,24,1.378565141566671,1.8396018424355425,first_n_median,74.93823444651036,normal,,1,06596.csv,6596,243
B0018,101,24,1.384901110085747,1.8396018424355425,first_n_median,75.2826550908541,normal,,1,06599.csv,6599,246
B0018,102,24,1.3703251814242443,1.8396018424355425,first_n_median,74.49031360014301,normal,,1,06601.csv,6601,248
B0018,103,24,1.3733464385229082,1.8396018424355425,first_n_median,74.65454789416088,normal,,1,06603.csv,6603,250
B0018,104,24,1.3679487285504814,1.8396018424355425,first_n_median,74.36113059874873,normal,,1,06605.csv,6605,252
B0018,105,24,1.3567141087089647,1.8396018424355425,first_n_median,73.75042128207167,normal,,1,06608.csv,6608,255
B0018,106,24,1.4604310209194575,1.8396018424355425,first_n_median,79.38842999776074,normal,,1,06611.csv,6611,258
B0018,107,24,1.4500998937104097,1.8396018424355425,first_n_median,78.82683416921068,normal,,1,06613.csv,6613,260
B0018,108,24,1.4381406901824496,1.8396018424355425,first_n_median,78.17673678117336,normal,,1,06615.csv,6615,262
B0018,109,24,1.4283681980964316,1.8396018424355425,first_n_median,77.64550812828837,normal,,1,06617.csv,6617,264
B0018,110,24,1.4147874517552432,1.8396018424355425,first_n_median,76.90726433944718,normal,,1,06619.csv,6619,266
B0018,111,24,1.413889163393182,1.8396018424355425,first_n_median,76.85843375332036,normal,,1,06622.csv,6622,269
B0018,112,24,1.3989331662177225,1.8396018424355425,first_n_median,76.04543189441492,normal,,1,06624.csv,6624,271
B0018,113,24,1.3953322584033976,1.8396018424355425,first_n_median,75.84968802575487,normal,,1,06626.csv,6626,273
B0018,114,24,1.390046129540245,1.8396018424355425,first_n_median,75.56233623357825,normal,,1,06628.csv,6628,275
B0018,115,24,1.3860271454209647,1.8396018424355425,first_n_median,75.34386590882801,normal,,1,06631.csv,6631,278
B0018,116,24,1.388215260193751,1.8396018424355425,first_n_median,75.4628109284682,normal,,1,06634.csv,6634,281
B0018,117,24,1.3761826562394497,1.8396018424355425,first_n_median,74.80872352342567,normal,,1,06636.csv,6636,283
B0018,118,24,1.3647168898640163,1.8396018424355425,first_n_median,74.18544917617598,normal,,1,06638.csv,6638,285
B0018,119,24,1.3589854739373584,1.8396018424355425,first_n_median,73.87389176225918,normal,,1,06640.csv,6640,287
B0018,120,24,1.34623087640088,1.8396018424355425,first_n_median,73.18055708285965,normal,,1,06643.csv,6643,290
B0018,121,24,1.4268427818454643,1.8396018424355425,first_n_median,77.5625871278969,normal,,1,06646.csv,6646,293
B0018,122,24,1.4064481483279665,1.8396018424355425,first_n_median,76.45394323294971,normal,,1,06648.csv,6648,295
B0018,123,24,1.3934907492075153,1.8396018424355425,first_n_median,75.74958434280549,normal,,1,06650.csv,6650,297
B0018,124,24,1.3882493512249316,1.8396018424355425,first_n_median,75.46466410291032,normal,,1,06652.csv,6652,299
B0018,125,24,1.3701878338420928,1.8396018424355425,first_n_median,74.48284744203296,normal,,1,06654.csv,6654,301
B0018,126,24,1.379695166560862,1.8396018424355425,first_n_median,74.99966214070614,normal,,1,06657.csv,6657,304
B0018,127,24,1.3686586323935683,1.8396018424355425,first_n_median,74.39972067985818,normal,,1,06659.csv,6659,306
B0018,128,24,1.3627371779096438,1.8396018424355425,first_n_median,74.07783284808231,normal,,1,06661.csv,6661,308
B0018,129,24,1.3634051133928071,1.8396018424355425,first_n_median,74.11414154639712,normal,,1,06663.csv,6663,310
B0018,130,24,1.3518646035305233,1.8396018424355425,first_n_median,73.486804173925,normal,,1,06666.csv,6666,313
B0018,131,24,1.3547969729652622,1.8396018424355425,first_n_median,73.64620657106853,normal,,1,06669.csv,6669,316
B0018,132,24,1.341051440640485,1.8396018424355425,first_n_median,72.89900508389351,normal,,1,06671.csv,6671,318
B0025,1,24,1.847011162956716,1.847111177186175,first_n_median,99.9945853703505,normal,,0,04003.csv,4003,3
B0025,2,24,1.8485654344528384,1.847111177186175,first_n_median,100.07873144208237,normal,,0,04005.csv,4005,5
B0025,3,24,1.847111177186175,1.847111177186175,first_n_median,100.0,normal,,0,04007.csv,4007,7
B0025,4,24,1.8489837601535537,1.847111177186175,first_n_median,100.10137900687882,normal,,0,04009.csv,4009,9
B0025,5,24,1.837012071856044,1.847111177186175,first_n_median,99.45324864822076,normal,,0,04011.csv,4011,11
B0025,6,24,1.817549211247137,1.847111177186175,first_n_median,98.39955676170659,normal,,0,04015.csv,4015,15
B0025,7,24,1.839863822522073,1.847111177186175,first_n_median,99.60763841648436,normal,,0,04019.csv,4019,19
B0025,8,24,1.8430595619731431,1.847111177186175,first_n_median,99.7806512535318,normal,,0,04022.csv,4022,22
B0025,9,24,1.8401871729536057,1.847111177186175,first_n_median,99.62514415385016,normal,,0,04024.csv,4024,24
B0025,10,24,1.8281265632888255,1.847111177186175,first_n_median,98.97219971749237,normal,,0,04026.csv,4026,26
B0025,11,24,1.8253563336445804,1.847111177186175,first_n_median,98.82222338263715,normal,,0,04030.csv,4030,30
B0025,12,24,1.8214180552626156,1.847111177186175,first_n_median,98.6090105327228,normal,,0,04034.csv,4034,34
B0025,13,24,1.830315627968932,1.847111177186175,first_n_median,99.0907125989661,normal,,0,04036.csv,4036,36
B0025,14,24,1.8175491643824844,1.847111177186175,first_n_median,98.39955422452023,normal,,0,04038.csv,4038,38
B0025,15,24,1.810901200296979,1.847111177186175,first_n_median,98.039642803507,normal,,0,04040.csv,4040,40
B0025,16,24,1.8083032603084237,1.847111177186175,first_n_median,97.89899398817617,normal,,0,04042.csv,4042,42
B0025,17,24,1.7928016149381063,1.847111177186175,first_n_median,97.05975672071878,normal,,0,04046.csv,4046,46
B0025,18,24,1.812563150045885,1.847111177186175,first_n_median,98.12961842432682,normal,,0,04050.csv,4050,50
B0025,19,24,1.807772607491239,1.847111177186175,first_n_median,97.8702651913534,normal,,0,04052.csv,4052,52
B0025,20,24,1.8048055175003967,1.847111177186175,first_n_median,97.70963111434227,normal,,0,04054.csv,4054,54
B0025,21,24,1.800538555899242,1.847111177186175,first_n_median,97.47862381744231,normal,,0,04056.csv,4056,56
B0025,22,24,1.7942356098033032,1.847111177186175,first_n_median,97.13739118489767,normal,,0,04058.csv,4058,58
B0025,23,24,1.807409052434889,1.847111177186175,first_n_median,97.85058283217327,normal,,0,04065.csv,4065,65
B0025,24,24,1.7902504816962077,1.847111177186175,first_n_median,96.9216419567886,normal,,0,04067.csv,4067,67
B0025,25,24,1.7961223845359495,1.847111177186175,first_n_median,97.23953851397835,normal,,0,04069.csv,4069,69
B0025,26,24,1.7912236690350776,1.847111177186175,first_n_median,96.97432894991007,normal,,0,04071.csv,4071,71
B0025,27,24,1.7854822365303245,1.847111177186175,first_n_median,96.66349587306738,normal,,0,04073.csv,4073,73
B0025,28,24,1.7677890780323615,1.847111177186175,first_n_median,95.70561316863179,normal,,0,04077.csv,4077,77
B0026,1,24,1.8132504303869896,1.81429130140682,first_n_median,99.94262933306116,normal,,0,04083.csv,4083,3
B0026,2,24,1.8149760087078304,1.81429130140682,first_n_median,100.03773965627678,normal,,0,04085.csv,4085,5
B0026,3,24,1.8135354175561995,1.81429130140682,first_n_median,99.95833723889685,normal,,0,04087.csv,4087,7
B0026,4,24,1.815149273310334,1.81429130140682,first_n_median,100.04728964432827,normal,,0,04089.csv,4089,9
B0026,5,24,1.81429130140682,1.81429130140682,first_n_median,100.0,normal,,0,04091.csv,4091,11
B0026,6,24,1.3863373424430123,1.81429130140682,first_n_median,76.41205915323698,normal,,1,04095.csv,4095,15
B0026,7,24,1.8165277958816064,1.81429130140682,first_n_median,100.12327096938911,normal,,0,04099.csv,4099,19
B0026,8,24,1.8085638576011065,1.81429130140682,first_n_median,99.6843150931015,normal,,0,04102.csv,4102,22
B0026,9,24,1.804936077644182,1.81429130140682,first_n_median,99.48435933328987,normal,,0,04104.csv,4104,24
B0026,10,24,1.8049315924982108,1.81429130140682,first_n_median,99.4841121212811,normal,,0,04106.csv,4106,26
B0026,11,24,1.717679232699393,1.81429130140682,first_n_median,94.67494174543454,normal,,0,04110.csv,4110,30
B0026,12,24,1.809804813280106,1.81429130140682,first_n_median,99.75271401437932,normal,,0,04114.csv,4114,34
B0026,13,24,1.806556213274488,1.81429130140682,first_n_median,99.57365787256246,normal,,0,04116.csv,4116,36
B0026,14,24,1.7938155707698509,1.81429130140682,first_n_median,98.87141989706437,normal,,0,04118.csv,4118,38
B0026,15,24,1.799304949381792,1.81429130140682,first_n_median,99.17398314077748,normal,,0,04120.csv,4120,40
B0026,16,24,1.7842197448470132,1.81429130140682,first_n_median,98.34251773480428,normal,,0,04122.csv,4122,42
B0026,17,24,1.6818819918515189,1.81429130140682,first_n_median,92.70187155432924,normal,,0,04126.csv,4126,46
B0026,18,24,1.8007519383961936,1.81429130140682,first_n_median,99.25373819517694,normal,,0,04130.csv,4130,50
B0026,19,24,1.795972684272296,1.81429130140682,first_n_median,98.99031555074316,normal,,0,04132.csv,4132,52
B0026,20,24,1.7931026940553298,1.81429130140682,first_n_median,98.83212760072982,normal,,0,04134.csv,4134,54
B0026,21,24,1.8010267542068712,1.81429130140682,first_n_median,99.26888547667822,normal,,0,04136.csv,4136,56
B0026,22,24,1.7824572301269948,1.81429130140682,first_n_median,98.24537155333651,normal,,0,04138.csv,4138,58
B0026,23,24,1.7959303030608789,1.81429130140682,first_n_median,98.98797958565397,normal,,0,04145.csv,4145,65
B0026,24,24,1.7783142127341005,1.81429130140682,first_n_median,98.01701696718588,normal,,0,04147.csv,4147,67
B0026,25,24,1.771719092984802,1.81429130140682,first_n_median,97.65350754925589,normal,,0,04149.csv,4149,69
B0026,26,24,1.7790749489536772,1.81429130140682,first_n_median,98.05894718087245,normal,,0,04151.csv,4151,71
B0026,27,24,1.7733229782464677,1.81429130140682,first_n_median,97.74191040167666,normal,,0,04153.csv,4153,73
B0026,28,24,1.768754111010884,1.81429130140682,first_n_median,97.49008384923489,normal,,0,04157.csv,4157,77
B0027,1,24,1.8233077742149364,1.814238465116796,first_n_median,100.49989619735884,normal,,0,03162.csv,3162,3
B0027,2,24,1.814238465116796,1.814238465116796,first_n_median,100.0,normal,,0,03164.csv,3164,5
B0027,3,24,1.812859679313087,1.814238465116796,first_n_median,99.92400195287337,normal,,0,03166.csv,3166,7
B0027,4,24,1.814424244673997,1.814238465116796,first_n_median,100.01024008479442,normal,,0,03168.csv,3168,9
B0027,5,24,1.812800333853042,1.814238465116796,first_n_median,99.92073085807596,normal,,0,03170.csv,3170,11
B0027,6,24,1.7946038703195293,1.814238465116796,first_n_median,98.9177500546488,normal,,0,03174.csv,3174,15
B0027,7,24,1.816519171293833,1.814238465116796,first_n_median,100.12571148836767,normal,,0,03178.csv,3178,19
B0027,8,24,1.819833556519024,1.814238465116796,first_n_median,100.30839889627563,normal,,0,03181.csv,3181,22
B0027,9,24,1.816980986440728,1.814238465116796,first_n_median,100.15116652946476,normal,,0,03183.csv,3183,24
B0027,10,24,1.8047602710768988,1.814238465116796,first_n_median,99.4775662504054,normal,,0,03185.csv,3185,26
B0027,11,24,1.802177888140868,1.814238465116796,first_n_median,99.33522647613188,normal,,0,03189.csv,3189,30
B0027,12,24,1.810054375611175,1.814238465116796,first_n_median,99.76937488725599,normal,,0,03193.csv,3193,34
B0027,13,24,1.8191618703574552,1.814238465116796,first_n_median,100.27137586019279,normal,,0,03195.csv,3195,36
